gene_name	t_name	Predom_exp
LOC111099104	rna-XM_022430471.1	17.76885025
LOC111099105	rna-XM_022430472.1	7.9353179375
LOC111099106	rna-XM_022430475.1	1.2374936875
LOC111099107	rna-XM_022430477.1	0.3765895
LOC111099108	rna-XM_022430478.1	2.90864175
LOC111099109	rna-XM_022430482.1	9.670822125
LOC111099110	rna-XM_022430479.1	5.322617625
LOC111099111	rna-XM_022430480.1	0.657936875
LOC111099112	rna-XM_022430481.1	22.3662291875
LOC111099113	rna-XR_002633630.1	0.1288401875
LOC111099114	rna-XR_002633631.1	17.34817025
LOC111099115	rna-XM_022430483.1	6.26039725
LOC111099116	rna-XM_022430484.1	0.1017094375
LOC111099117	rna-XM_022430485.1	0.21095475
LOC111099118	rna-XM_022430486.1	0.3755245
LOC111099119	rna-XM_022430487.1	1.241102125
LOC111099120	rna-XM_022430488.1	7.3264499375
LOC111099121	rna-XM_022430492.1	0.3188703125
LOC111099122	rna-XM_022430490.1	13.72865225
LOC111099123	rna-XM_022430493.1	13.71287025
LOC111099124	rna-XM_022430494.1	0.5512748125
LOC111099125	rna-XM_022430498.1	0.8500278125
LOC111099126	rna-XM_022430500.1	0.032118875
LOC111099127	rna-XM_022430503.1	0.975808
LOC111099128	rna-XM_022430506.1	0.03613275
LOC111099129	rna-XR_002633633.1	0.598138375
LOC111099130	rna-XM_022430507.1	0.1409410625
LOC111099131	rna-XM_022430508.1	0.01844975
LOC111099132	rna-XR_002633634.1	0.873641125
LOC111099133	rna-XM_022430511.1	0.020327125
LOC111099134	rna-XM_022430520.1	0.12844175
LOC111099135	rna-XM_022430517.1	0.788679125
LOC111099136	rna-XR_002633642.1	1.7752673125
LOC111099137	rna-XM_022430521.1	0.496004
LOC111099138	rna-XM_022430522.1	7.1855024375
LOC111099139	rna-XM_022430524.1	0.2389165625
LOC111099140	rna-XM_022430525.1	5.163958125
LOC111099141	rna-XM_022430526.1	0.3094409375
LOC111099142	rna-XR_002633643.1	0.2104051875
LOC111099143	rna-XM_022430529.1	164.5129304375
LOC111099144	rna-XR_002633644.1	0.0143038125
LOC111099145	rna-XR_002633645.1	0.4725165
LOC111099146	rna-XM_022430528.1	0.6529845625
LOC111099147	rna-XM_022430532.1	5.223174625
LOC111099148	rna-XM_022430533.1	0.2507753125
LOC111099149	rna-XR_002633647.1	0.335274125
LOC111099150	rna-XM_022430534.1	1.1772215625
LOC111099151	rna-XM_022430542.1	0.6908895625
LOC111099152	rna-XM_022430539.1	0.968334875
LOC111099153	rna-XM_022430541.1	1.502111625
LOC111099154	rna-XM_022430543.1	0.328927625
LOC111099155	rna-XM_022430544.1	1.2710951875
LOC111099156	rna-XM_022430545.1	4.1784830625
LOC111099157	rna-XM_022430550.1	2.0294685625
LOC111099158	rna-XM_022430565.1	0.5960773125
LOC111099159	rna-XR_002633648.1	0.098599125
LOC111099160	rna-XR_002633649.1	0.164173625
LOC111099161	rna-XM_022430566.1	0.1829105
LOC111099162	rna-XM_022430568.1	24.2304938125
LOC111099163	rna-XM_022430569.1	0.7653691875
LOC111099164	rna-XM_022430570.1	0.221903375
LOC111099165	rna-XM_022430573.1	1.24190875
LOC111099166	rna-XM_022430571.1	0.3503450625
LOC111099167	rna-XR_002633650.1	0.06378
LOC111099168	rna-XM_022430572.1	40.1943416875
LOC111099169	rna-XM_022430574.1	4.891262625
LOC111099170	rna-XM_022430575.1	0.077887875
LOC111099171	rna-XM_022430576.1	1.2886555
LOC111099172	rna-XM_022430582.1	41.2442865625
LOC111099173	rna-XM_022430583.1	0.04209
LOC111099174	rna-XM_022430594.1	3.394742
LOC111099175	rna-XM_022430584.1	5.433511
LOC111099176	rna-XM_022430585.1	4.8274063125
LOC111099177	rna-XR_002633652.1	0.012811875
LOC111099178	rna-XM_022430587.1	0.528918875
LOC111099179	rna-XM_022430588.1	0.3277943125
LOC111099180	rna-XM_022430589.1	5.5332918125
LOC111099181	rna-XM_022430590.1	0.0585071875
LOC111099182	rna-XM_022430592.1	40.0320931875
LOC111099183	rna-XM_022430593.1	8.4044733125
LOC111099184	rna-XM_022430595.1	5.0717290625
LOC111099185	rna-XM_022430596.1	0.386447375
LOC111099186	rna-XM_022430597.1	0.4572309375
LOC111099187	rna-XR_002633653.1	0.095787625
LOC111099188	rna-XM_022430598.1	0.04166975
LOC111099189	rna-XR_002633654.1	0.392116625
LOC111099190	rna-XM_022430599.1	0.13869225
LOC111099191	rna-XM_022430603.1	0.469360625
LOC111099192	rna-XM_022430601.1	4.4010965625
LOC111099193	rna-XM_022430602.1	1.906307625
LOC111099194	rna-XM_022430620.1	2.58026075
LOC111099195	rna-XM_022430618.1	23.8617651875
LOC111099196	rna-XM_022430627.1	5.3411374375
LOC111099197	rna-XM_022430630.1	3.2159835625
LOC111099198	rna-XR_002633659.1	0.101682
LOC111099199	rna-XM_022430628.1	0.493925375
LOC111099200	rna-XM_022430631.1	2.36150125
LOC111099201	rna-XM_022430632.1	2.448134
LOC111099202	rna-XM_022430633.1	1.32401375
LOC111099203	rna-XM_022430634.1	12.3849915
LOC111099204	rna-XM_022430635.1	0.01020025
LOC111099205	rna-XM_022430636.1	0.2674899375
LOC111099206	rna-XM_022430637.1	5.1132185
LOC111099207	rna-XM_022430642.1	1.331859125
LOC111099208	rna-XR_002633660.1	0.1887686875
LOC111099209	rna-XM_022430641.1	4.94007575
LOC111099210	rna-XM_022430643.1	2.0807728125
LOC111099211	rna-XM_022430644.1	7.1960950625
LOC111099212	rna-XM_022430645.1	5.203196625
LOC111099213	rna-XM_022430646.1	0.228483375
LOC111099214	rna-XM_022430647.1	0.7753204375
LOC111099215	rna-XM_022430648.1	8.58613475
LOC111099216	rna-XM_022430649.1	4.022570875
LOC111099217	rna-XM_022430653.1	1.071088125
LOC111099218	rna-XM_022430650.1	18.3780188125
LOC111099219	rna-XM_022430651.1	11.8096759375
LOC111099220	rna-XM_022430654.1	6.5248214375
LOC111099221	rna-XM_022430655.1	5.358049125
LOC111099222	rna-XM_022430656.1	8.087090875
LOC111099223	rna-XR_002633661.1	0.1835711875
LOC111099224	rna-XM_022430664.1	1.2214585625
LOC111099225	rna-XM_022430665.1	0.594011125
LOC111099226	rna-XM_022430666.1	5.5439208125
LOC111099227	rna-XM_022430668.1	10.55760475
LOC111099228	rna-XM_022430670.1	0.3263608125
LOC111099229	rna-XM_022430672.1	0.3620266875
LOC111099230	rna-XM_022430673.1	0.193493125
LOC111099246	rna-XM_022430676.1	0.050784625
LOC111099262	rna-XM_022430677.1	1.240151875
LOC111099278	rna-XR_002633662.1	2.0115091875
LOC111099289	rna-XR_002633663.1	0.5471944375
LOC111099300	rna-XM_022430678.1	11.3319540625
LOC111099316	rna-XM_022430684.1	1.2385031875
LOC111099327	rna-XM_022430681.1	15.1228261875
LOC111099343	rna-XM_022430682.1	7.899321625
LOC111099359	rna-XM_022430683.1	7.817591625
LOC111099375	rna-XM_022430686.1	3.37429475
LOC111099408	rna-XR_002633664.1	6.276467125
LOC111099409	rna-XM_022430688.1	0.0141493125
LOC111099410	rna-XM_022430691.1	1.920942375
LOC111099411	rna-XR_002633665.1	0.0374395625
LOC111099412	rna-XR_002633666.1	0.0027445625
LOC111099413	rna-XM_022430690.1	0.068903
LOC111099414	rna-XM_022430692.1	0.3253081875
LOC111099415	rna-XM_022430694.1	0.151395625
LOC111099416	rna-XR_002633667.1	0.374828625
LOC111099417	rna-XM_022430695.1	28.6937868125
LOC111099418	rna-XM_022430696.1	0.6661034375
LOC111099419	rna-XM_022430697.1	0.6055216875
LOC111099420	rna-XM_022430700.1	1.456915375
LOC111099421	rna-XM_022430698.1	1.723556625
LOC111099422	rna-XR_002633668.1	0.115001875
LOC111099423	rna-XM_022430699.1	0.13900625
LOC111099424	rna-XM_022430701.1	2.9537934375
LOC111099425	rna-XM_022430702.1	0.0396168125
LOC111099426	rna-XM_022430705.1	6.2977345625
LOC111099427	rna-XM_022430708.1	5.43627275
LOC111099428	rna-XM_022430711.1	1.817276875
LOC111099429	rna-XM_022430712.1	0.4065791875
LOC111099430	rna-XM_022430713.1	0.135994375
LOC111099431	rna-XR_002633669.1	0.1314386875
LOC111099432	rna-XM_022430715.1	0.0595641875
LOC111099433	rna-XR_002633670.1	0.1931384375
LOC111099434	rna-XM_022430717.1	1.4254829375
LOC111099435	rna-XR_002633671.1	0
LOC111099436	rna-XM_022430718.1	0.15570675
LOC111099437	rna-XM_022430719.1	4.1094105
LOC111099438	rna-XM_022430720.1	0.434933875
LOC111099439	rna-XM_022430725.1	0.8075420625
LOC111099440	rna-XR_002633672.1	6.7881284375
LOC111099441	rna-XR_002633673.1	0.0112130625
LOC111099442	rna-XM_022430723.1	21.8820254375
LOC111099443	rna-XM_022430724.1	14.7157526875
LOC111099444	rna-XR_002633674.1	0.09017925
LOC111099445	rna-XR_002633675.1	0.25126075
LOC111099446	rna-XM_022430727.1	16.6124721875
LOC111099447	rna-XM_022430728.1	0.2630100625
LOC111099448	rna-XM_022430761.1	0.303522375
LOC111099449	rna-XM_022430729.1	0.2447071875
LOC111099450	rna-XM_022430731.1	0.5486568125
LOC111099451	rna-XM_022430735.1	0.749045
LOC111099452	rna-XR_002633676.1	0
LOC111099453	rna-XM_022430733.1	0.2296073125
LOC111099454	rna-XM_022430734.1	12.099977625
LOC111099455	rna-XM_022430736.1	0.42365875
LOC111099456	rna-XM_022430737.1	0.058298375
LOC111099457	rna-XR_002633678.1	0.39930175
LOC111099458	rna-XM_022430741.1	169.1923051875
LOC111099459	rna-XM_022430743.1	26.4271845
LOC111099460	rna-XM_022430742.1	82.3292805625
LOC111099461	rna-XM_022430745.1	1.1802035625
LOC111099462	rna-XM_022430746.1	0.11397275
LOC111099463	rna-XM_022430750.1	0.00364575
LOC111099464	rna-XM_022430751.1	0.6764978125
LOC111099465	rna-XM_022430754.1	0.138283875
LOC111099466	rna-XM_022430755.1	0.095312125
LOC111099467	rna-XR_002633689.1	0.976886125
LOC111099468	rna-XM_022430756.1	2.272801125
LOC111099469	rna-XM_022430757.1	0.563048375
LOC111099470	rna-XM_022430758.1	4.0849420625
LOC111099471	rna-XM_022430762.1	12.2444428125
LOC111099472	rna-XR_002633691.1	0.120897
LOC111099473	rna-XM_022430759.1	0.100913625
LOC111099474	rna-XM_022430760.1	0.8913605625
LOC111099475	rna-XM_022430763.1	0.1366950625
LOC111099476	rna-XM_022430765.1	0.5215468125
LOC111099477	rna-XM_022430766.1	3.099796
LOC111099478	rna-XM_022430767.1	5.041178375
LOC111099479	rna-XM_022430768.1	7.7559735
LOC111099480	rna-XM_022430770.1	0.1667751875
LOC111099481	rna-XM_022430775.1	1.834072125
LOC111099482	rna-XM_022430771.1	0.0175773125
LOC111099483	rna-XM_022430772.1	30.410716875
LOC111099484	rna-XM_022430777.1	25.9496959375
LOC111099485	rna-XM_022430778.1	0.3255256875
LOC111099486	rna-XM_022430779.1	0
LOC111099487	rna-XR_002633692.1	0.3007575625
LOC111099488	rna-XR_002633694.1	0.0044518125
LOC111099489	rna-XM_022430787.1	4.4914361875
LOC111099490	rna-XM_022430788.1	4.8553405
LOC111099491	rna-XM_022430790.1	0.024880625
LOC111099492	rna-XR_002633695.1	0.4437098125
LOC111099493	rna-XM_022430793.1	0.0205395625
LOC111099494	rna-XM_022430794.1	0.335242
LOC111099495	rna-XM_022430795.1	0.1382888125
LOC111099496	rna-XM_022430796.1	4.0734325
LOC111099497	rna-XM_022430799.1	0.0438186875
LOC111099498	rna-XM_022430800.1	0.3960689375
LOC111099499	rna-XM_022430802.1	0.13472425
LOC111099500	rna-XM_022430803.1	0.4975259375
LOC111099501	rna-XM_022430804.1	0.00902075
LOC111099502	rna-XM_022430811.1	9.427611875
LOC111099503	rna-XM_022430808.1	0.5026481875
LOC111099504	rna-XM_022430809.1	0.4756425
LOC111099505	rna-XR_002633697.1	0.899364375
LOC111099506	rna-XM_022430814.1	0.4830116875
LOC111099507	rna-XM_022430816.1	0.0518185
LOC111099508	rna-XR_002633698.1	0.1911829375
LOC111099509	rna-XM_022430822.1	4.7375400625
LOC111099510	rna-XM_022430819.1	0.196475
LOC111099511	rna-XM_022430820.1	3.3472231875
LOC111099512	rna-XR_002633699.1	0.1804980625
LOC111099513	rna-XM_022430823.1	0.05133575
LOC111099514	rna-XM_022430824.1	0.64263825
LOC111099515	rna-XM_022430826.1	0.011306375
LOC111099516	rna-XM_022430828.1	0.033843375
LOC111099517	rna-XM_022430829.1	13.74235825
LOC111099518	rna-XM_022430854.1	0.609846625
LOC111099519	rna-XM_022430832.1	2.7591560625
LOC111099520	rna-XR_002633700.1	0.1315271875
LOC111099521	rna-XM_022430833.1	4.2060240625
LOC111099522	rna-XM_022430835.1	20.6534583125
LOC111099523	rna-XM_022430836.1	26.7607893125
LOC111099524	rna-XM_022430837.1	23.83022
LOC111099525	rna-XR_002633701.1	0.23683625
LOC111099526	rna-XM_022430838.1	0.188968625
LOC111099527	rna-XM_022430839.1	0.312364125
LOC111099528	rna-XM_022430840.1	0.089633
LOC111099529	rna-XM_022430875.1	0.5628275
LOC111099530	rna-XR_002633702.1	0.3371889375
LOC111099531	rna-XM_022430842.1	10.8386040625
LOC111099532	rna-XM_022430844.1	0.0605800625
LOC111099533	rna-XM_022430845.1	5.955105375
LOC111099534	rna-XM_022430846.1	1.233282875
LOC111099535	rna-XM_022430847.1	0.195795
LOC111099536	rna-XM_022430849.1	0.03702475
LOC111099537	rna-XM_022430850.1	0.3167524375
LOC111099538	rna-XR_002633705.1	0.1253695625
LOC111099539	rna-XM_022430852.1	2.1974815625
LOC111099540	rna-XM_022430853.1	1.92936325
LOC111099541	rna-XR_002633706.1	0.5928084375
LOC111099542	rna-XM_022430855.1	0.0591725
LOC111099543	rna-XM_022430857.1	0.307745875
LOC111099544	rna-XM_022430858.1	20.711607375
LOC111099545	rna-XM_022430859.1	0.9367768125
LOC111099546	rna-XM_022430860.1	0
LOC111099547	rna-XM_022430861.1	2.469000875
LOC111099548	rna-XM_022430865.1	30.20598725
LOC111099549	rna-XM_022430862.1	0.3254669375
LOC111099550	rna-XR_002633707.1	0.0572398125
LOC111099551	rna-XM_022430866.1	0.0631575625
LOC111099552	rna-XM_022430868.1	8.1679165625
LOC111099553	rna-XM_022430869.1	0.6546298125
LOC111099554	rna-XM_022430870.1	0.082687625
LOC111099555	rna-XM_022430871.1	0.5343370625
LOC111099556	rna-XM_022430872.1	0.1212620625
LOC111099557	rna-XM_022430876.1	71.8439183125
LOC111099558	rna-XM_022430873.1	0.229722125
LOC111099559	rna-XM_022430874.1	0.1118985
LOC111099560	rna-XR_002633709.1	0.9800215
LOC111099561	rna-XR_002633710.1	0.5933995625
LOC111099562	rna-XR_002633711.1	0.013065625
LOC111099563	rna-XM_022430877.1	0.058551875
LOC111099564	rna-XM_022430880.1	0.1233145
LOC111099565	gene-LOC111099565	2.2378189375
LOC111099566	rna-XM_022430881.1	0.629512
LOC111099567	rna-XM_022430884.1	2.43672275
LOC111099568	rna-XR_002633712.1	0.113617625
LOC111099569	rna-XM_022430887.1	0.2165655625
LOC111099570	rna-XM_022430888.1	1.55528875
LOC111099571	rna-XM_022430889.1	121.006126125
LOC111099572	rna-XM_022430890.1	2.089659
LOC111099573	rna-XM_022430893.1	33.761353125
LOC111099574	rna-XM_022430892.1	0.03346225
LOC111099575	rna-XR_002633713.1	0.02785075
LOC111099576	rna-XR_002633718.1	1.757245375
LOC111099577	rna-XM_022430894.1	1.4114734375
LOC111099578	rna-XM_022430896.1	0.2930281875
LOC111099579	rna-XR_002633719.1	0.0860864375
LOC111099580	rna-XM_022430920.1	19.649527375
LOC111099581	rna-XM_022430900.1	0.029328625
LOC111099582	rna-XM_022430901.1	8.02131925
LOC111099583	rna-XM_022430903.1	0.0339818125
LOC111099584	rna-XM_022430906.1	12.884609875
LOC111099585	rna-XM_022430907.1	42.728005125
LOC111099586	rna-XM_022430908.1	0.0082321875
LOC111099587	rna-XM_022430915.1	1.103730625
LOC111099588	rna-XM_022430916.1	0.0575425
LOC111099589	rna-XM_022430917.1	7.8062026875
LOC111099590	rna-XM_022430918.1	0.216682875
LOC111099591	rna-XM_022430919.1	0.0926598125
LOC111099592	rna-XM_022430922.1	0.997425625
LOC111099593	rna-XM_022430926.1	15.9613010625
LOC111099594	rna-XM_022430940.1	20.4931658125
LOC111099595	rna-XM_022430928.1	0.0419969375
LOC111099596	rna-XM_022430931.1	0.2623443125
LOC111099597	rna-XM_022430934.1	8.7985703125
LOC111099598	rna-XM_022430935.1	15.0926226875
LOC111099599	rna-XR_002633723.1	0.0315870625
LOC111099600	rna-XM_022430938.1	0.243350625
LOC111099601	rna-XM_022430941.1	1.4073321875
LOC111099602	rna-XM_022430943.1	0.050317875
LOC111099603	rna-XM_022430947.1	1.375286625
LOC111099604	rna-XM_022430955.1	4.941718125
LOC111099605	rna-XM_022430994.1	0.4486955625
LOC111099606	rna-XM_022430958.1	19.49737675
LOC111099607	rna-XR_002633724.1	0.231397875
LOC111099608	rna-XM_022430959.1	0.174733
LOC111099609	rna-XM_022430960.1	0.440268875
LOC111099610	rna-XM_022430965.1	58.945925375
LOC111099611	rna-XR_002633725.1	4.2481555625
LOC111099612	rna-XM_022430969.1	1.5158349375
LOC111099613	rna-XM_022430970.1	13.5724110625
LOC111099614	rna-XM_022430984.1	1.748441125
LOC111099615	rna-XR_002633726.1	0.93024725
LOC111099616	rna-XR_002633727.1	0.276156875
LOC111099617	rna-XM_022430979.1	6.8885615
LOC111099618	rna-XM_022430980.1	0.0376530625
LOC111099619	rna-XM_022430981.1	0.1041419375
LOC111099620	rna-XM_022430982.1	0.12034325
LOC111099621	rna-XM_022430985.1	0.37999125
LOC111099622	rna-XM_022430986.1	1.2123724375
LOC111099623	rna-XM_022430987.1	5.65523525
LOC111099624	rna-XR_002633728.1	32.2066368125
LOC111099625	rna-XM_022430988.1	10.2491218125
LOC111099626	rna-XM_022430989.1	20.39381575
LOC111099627	rna-XM_022430990.1	0.39440375
LOC111099628	rna-XM_022430995.1	40.09876075
LOC111099629	rna-XM_022430991.1	1.5250141875
LOC111099630	rna-XM_022430992.1	0.1039215
LOC111099631	rna-XM_022430993.1	73.3701281875
LOC111099632	rna-XR_002633730.1	0.0125318125
LOC111099633	rna-XM_022430999.1	1.132536
LOC111099634	rna-XM_022431000.1	0.0156468125
LOC111099635	rna-XR_002633731.1	7.8881370625
LOC111099636	rna-XR_002633732.1	0.009273125
LOC111099637	rna-XR_002633733.1	1.7547419375
LOC111099638	rna-XR_002633734.1	2.016718875
LOC111099639	rna-XM_022431001.1	18.3573324375
LOC111099640	rna-XR_002633735.1	0.0421800625
LOC111099641	rna-XM_022431006.1	0.105588125
LOC111099642	rna-XM_022431007.1	1.040643375
LOC111099643	rna-XM_022431011.1	1.977376125
LOC111099644	rna-XM_022431009.1	0
LOC111099645	rna-XR_002633736.1	1.43368825
LOC111099646	rna-XM_022431012.1	0.7045781875
LOC111099647	rna-XR_002633737.1	0.0933968125
LOC111099648	rna-XM_022431013.1	2.0931036875
LOC111099649	rna-XR_002633739.1	0.3718889375
LOC111099650	rna-XM_022431015.1	0.335831125
LOC111099651	rna-XM_022431017.1	0.347366125
LOC111099652	rna-XM_022431022.1	1.559429125
LOC111099653	rna-XM_022431018.1	0.4061294375
LOC111099654	rna-XM_022431019.1	0.308054375
LOC111099655	rna-XM_022431023.1	0.557579
LOC111099656	rna-XM_022431024.1	0.347507875
LOC111099657	rna-XM_022431025.1	8.764178625
LOC111099658	rna-XM_022431026.1	1.374658
LOC111099659	rna-XM_022431028.1	4.7153495
LOC111099660	rna-XM_022431027.1	7.9332023125
LOC111099661	rna-XR_002633740.1	0.5115615
LOC111099662	rna-XR_002633742.1	0.03862075
LOC111099663	rna-XM_022431029.1	0.1085219375
LOC111099664	rna-XM_022431040.1	6.8210519375
LOC111099665	rna-XM_022431041.1	0.0561195625
LOC111099666	rna-XM_022431042.1	6.561346625
LOC111099667	rna-XM_022431043.1	0.0013901875
LOC111099668	rna-XM_022431055.1	0.3580130625
LOC111099669	rna-XM_022431057.1	0.6517015625
LOC111099670	rna-XM_022431060.1	3.5928375625
LOC111099671	rna-XM_022431058.1	0.20824025
LOC111099672	gene-LOC111099672	0.3744015625
LOC111099673	rna-XM_022431061.1	0.175406125
LOC111099674	rna-XM_022431064.1	0.2733940625
LOC111099675	rna-XR_002633745.1	1.0183344375
LOC111099676	rna-XM_022431067.1	4.9242195
LOC111099677	rna-XR_002633751.1	50.7205310625
LOC111099678	rna-XM_022431089.1	0.2070456875
LOC111099679	rna-XM_022431068.1	0.922078
LOC111099680	rna-XM_022431069.1	1.1497124375
LOC111099681	rna-XM_022431070.1	2.5273608125
LOC111099682	rna-XM_022431072.1	0.1426738125
LOC111099683	rna-XM_022431074.1	0.123503875
LOC111099684	rna-XM_022431076.1	5.424043125
LOC111099685	rna-XM_022431077.1	0.310811375
LOC111099686	rna-XM_022431078.1	0.095571875
LOC111099687	rna-XM_022431082.1	1.30120175
LOC111099688	rna-XM_022431083.1	7.5921739375
LOC111099689	rna-XM_022431086.1	0.0223736875
LOC111099690	rna-XM_022431088.1	12.4238909375
LOC111099691	rna-XM_022431090.1	0.2644883125
LOC111099692	rna-XM_022431094.1	10.742733125
LOC111099693	rna-XM_022431103.1	14.9650785
LOC111099694	rna-XM_022431102.1	1.3208930625
LOC111099695	rna-XR_002633748.1	0.0920620625
LOC111099696	rna-XM_022431106.1	1.428753
LOC111099697	rna-XM_022431107.1	1.563192875
LOC111099698	rna-XR_002633749.1	0.1115286875
LOC111099699	rna-XR_002633750.1	0.064567375
LOC111099700	rna-XM_022431108.1	1.99861
LOC111099701	rna-XM_022431127.1	15.466479125
LOC111099702	rna-XM_022431113.1	4.5684271875
LOC111099703	rna-XM_022431115.1	0.8974840625
LOC111099704	rna-XM_022431116.1	0.997407375
LOC111099705	rna-XM_022431117.1	0.0853029375
LOC111099706	rna-XR_002633752.1	0.727431625
LOC111099707	rna-XM_022431118.1	0.070649875
LOC111099708	rna-XM_022431119.1	0.2955560625
LOC111099709	rna-XR_002633757.1	0.058282
LOC111099710	rna-XR_002633758.1	0.1034049375
LOC111099711	rna-XM_022431121.1	0.6058566875
LOC111099712	rna-XM_022431125.1	0.07912125
LOC111099713	rna-XM_022431126.1	11.333328875
LOC111099714	rna-XR_002633760.1	0.066975375
LOC111099715	rna-XM_022431128.1	4.1324031875
LOC111099716	rna-XM_022431129.1	0.189485625
LOC111099717	rna-XM_022431130.1	4.069235875
LOC111099718	rna-XM_022431131.1	0.231168125
LOC111099719	rna-XR_002633761.1	0.016523875
LOC111099720	rna-XR_002633762.1	0.0654964375
LOC111099721	rna-XM_022431138.1	0.425816
LOC111099722	rna-XM_022431137.1	2.8460385625
LOC111099723	rna-XM_022431140.1	0.8362588125
LOC111099724	rna-XM_022431141.1	2.802127375
LOC111099725	rna-XM_022431142.1	0.224678875
LOC111099726	rna-XM_022431143.1	0.007197375
LOC111099727	rna-XM_022431147.1	0.075224875
LOC111099728	rna-XM_022431148.1	0.329808625
LOC111099729	rna-XM_022431149.1	2.5019609375
LOC111099730	rna-XM_022431150.1	0
LOC111099731	rna-XM_022431153.1	66.21070175
LOC111099732	rna-XM_022431156.1	0.72945975
LOC111099733	rna-XR_002633764.1	0.1629114375
LOC111099734	rna-XM_022431155.1	0.3679650625
LOC111099735	rna-XM_022431160.1	2.9409335625
LOC111099736	rna-XM_022431161.1	14.8572824375
LOC111099737	rna-XM_022431167.1	4.2210234375
LOC111099738	rna-XM_022431170.1	1.302522875
LOC111099739	rna-XM_022431168.1	0.5617631875
LOC111099740	rna-XM_022431169.1	1.2305773125
LOC111099741	rna-XM_022431171.1	187.049119625
LOC111099742	rna-XM_022431172.1	0.3486028125
