GO.ID,Term,Annotated,Significant,Expected,classic
GO:0006826,iron ion transport,1,1,0.35,0.347
GO:0006879,intracellular iron ion homeostasis,1,1,0.35,0.347
GO:0006900,vesicle budding from membrane,1,1,0.35,0.347
GO:0006901,vesicle coating,1,1,0.35,0.347
GO:0006956,complement activation,1,1,0.35,0.347
GO:0006959,humoral immune response,1,1,0.35,0.347
GO:0006998,nuclear envelope organization,1,1,0.35,0.347
GO:0007424,open tracheal system development,1,1,0.35,0.347
GO:0007430,terminal branching, open tracheal system,1,1,0.35,0.347
GO:0007586,digestion,1,1,0.35,0.347
GO:0007591,molting cycle, chitin-based cuticle,1,1,0.35,0.347
GO:0007593,chitin-based cuticle sclerotization,1,1,0.35,0.347
GO:0007602,phototransduction,1,1,0.35,0.347
GO:0007603,phototransduction, visible light,1,1,0.35,0.347
GO:0008202,steroid metabolic process,1,1,0.35,0.347
GO:0008203,cholesterol metabolic process,1,1,0.35,0.347
GO:0008299,isoprenoid biosynthetic process,1,1,0.35,0.347
GO:0008625,extrinsic apoptotic signaling pathway vi...,1,1,0.35,0.347
GO:0008643,carbohydrate transport,1,1,0.35,0.347
GO:0009062,fatty acid catabolic process,1,1,0.35,0.347
GO:0009437,carnitine metabolic process,1,1,0.35,0.347
GO:0009453,energy taxis,1,1,0.35,0.347
GO:0009581,detection of external stimulus,1,1,0.35,0.347
GO:0009582,detection of abiotic stimulus,1,1,0.35,0.347
GO:0009583,detection of light stimulus,1,1,0.35,0.347
GO:0009584,detection of visible light,1,1,0.35,0.347
GO:0010669,epithelial structure maintenance,1,1,0.35,0.347
GO:0010876,lipid localization,1,1,0.35,0.347
GO:0010976,positive regulation of neuron projection...,1,1,0.35,0.347
GO:0010977,negative regulation of neuron projection...,1,1,0.35,0.347
GO:0015695,organic cation transport,1,1,0.35,0.347
GO:0015697,quaternary ammonium group transport,1,1,0.35,0.347
GO:0015838,amino-acid betaine transport,1,1,0.35,0.347
GO:0015879,carnitine transport,1,1,0.35,0.347
GO:0015931,nucleobase-containing compound transport,1,1,0.35,0.347
GO:0016050,vesicle organization,1,1,0.35,0.347
GO:0016056,rhodopsin mediated signaling pathway,1,1,0.35,0.347
GO:0016125,sterol metabolic process,1,1,0.35,0.347
GO:0016183,synaptic vesicle coating,1,1,0.35,0.347
GO:0016185,synaptic vesicle budding from presynapti...,1,1,0.35,0.347
GO:0016188,synaptic vesicle maturation,1,1,0.35,0.347
GO:0016311,dephosphorylation,1,1,0.35,0.347
GO:0016925,protein sumoylation,1,1,0.35,0.347
GO:0016999,antibiotic metabolic process,1,1,0.35,0.347
GO:0017000,antibiotic biosynthetic process,1,1,0.35,0.347
GO:0018008,N-terminal peptidyl-glycine N-myristoyla...,1,1,0.35,0.347
GO:0018201,peptidyl-glycine modification,1,1,0.35,0.347
GO:0018377,protein myristoylation,1,1,0.35,0.347
GO:0019395,fatty acid oxidation,1,1,0.35,0.347
GO:0019413,acetate biosynthetic process,1,1,0.35,0.347
GO:0019427,acetyl-CoA biosynthetic process from ace...,1,1,0.35,0.347
GO:0019541,propionate metabolic process,1,1,0.35,0.347
GO:0019542,propionate biosynthetic process,1,1,0.35,0.347
GO:0019915,lipid storage,1,1,0.35,0.347
GO:0022400,regulation of rhodopsin mediated signali...,1,1,0.35,0.347
GO:0022404,molting cycle process,1,1,0.35,0.347
GO:0022600,digestive system process,1,1,0.35,0.347
GO:0022616,DNA strand elongation,1,1,0.35,0.347
GO:0022618,protein-RNA complex assembly,1,1,0.35,0.347
GO:0030100,regulation of endocytosis,1,1,0.35,0.347
GO:0030258,lipid modification,1,1,0.35,0.347
GO:0030277,maintenance of gastrointestinal epitheli...,1,1,0.35,0.347
GO:0031345,negative regulation of cell projection o...,1,1,0.35,0.347
GO:0031365,N-terminal protein amino acid modificati...,1,1,0.35,0.347
GO:0031623,receptor internalization,1,1,0.35,0.347
GO:0032392,DNA geometric change,1,1,0.35,0.347
GO:0032508,DNA duplex unwinding,1,1,0.35,0.347
GO:0033212,iron import into cell,1,1,0.35,0.347
GO:0033260,nuclear DNA replication,1,1,0.35,0.347
GO:0033866,nucleoside bisphosphate biosynthetic pro...,1,1,0.35,0.347
GO:0034030,ribonucleoside bisphosphate biosynthetic...,1,1,0.35,0.347
GO:0034033,purine nucleoside bisphosphate biosynthe...,1,1,0.35,0.347
GO:0034205,amyloid-beta formation,1,1,0.35,0.347
GO:0034250,positive regulation of amide metabolic p...,1,1,0.35,0.347
GO:0034440,lipid oxidation,1,1,0.35,0.347
GO:0034755,iron ion transmembrane transport,1,1,0.35,0.347
GO:0035384,thioester biosynthetic process,1,1,0.35,0.347
GO:0035459,vesicle cargo loading,1,1,0.35,0.347
GO:0036462,TRAIL-activated apoptotic signaling path...,1,1,0.35,0.347
GO:0040029,epigenetic regulation of gene expression,1,1,0.35,0.347
GO:0042157,lipoprotein metabolic process,1,1,0.35,0.347
GO:0042158,lipoprotein biosynthetic process,1,1,0.35,0.347
GO:0042177,negative regulation of protein catabolic...,1,1,0.35,0.347
GO:0042180,cellular ketone metabolic process,1,1,0.35,0.347
GO:0042181,ketone biosynthetic process,1,1,0.35,0.347
GO:0042303,molting cycle,1,1,0.35,0.347
GO:0042331,phototaxis,1,1,0.35,0.347
GO:0042335,cuticle development,1,1,0.35,0.347
GO:0042816,vitamin B6 metabolic process,1,1,0.35,0.347
GO:0042819,vitamin B6 biosynthetic process,1,1,0.35,0.347
GO:0042822,pyridoxal phosphate metabolic process,1,1,0.35,0.347
GO:0042823,pyridoxal phosphate biosynthetic process,1,1,0.35,0.347
GO:0042982,amyloid precursor protein metabolic proc...,1,1,0.35,0.347
GO:0042987,amyloid precursor protein catabolic proc...,1,1,0.35,0.347
GO:0043409,negative regulation of MAPK cascade,1,1,0.35,0.347
GO:0043473,pigmentation,1,1,0.35,0.347
GO:0043578,nuclear matrix organization,1,1,0.35,0.347
GO:0044058,regulation of digestive system process,1,1,0.35,0.347
GO:0044242,cellular lipid catabolic process,1,1,0.35,0.347
GO:0044786,cell cycle DNA replication,1,1,0.35,0.347
GO:0045176,apical protein localization,1,1,0.35,0.347
GO:0045806,negative regulation of endocytosis,1,1,0.35,0.347
GO:0045807,positive regulation of endocytosis,1,1,0.35,0.347
GO:0045815,transcription initiation-coupled chromat...,1,1,0.35,0.347
GO:0046184,aldehyde biosynthetic process,1,1,0.35,0.347
GO:0046459,short-chain fatty acid metabolic process,1,1,0.35,0.347
GO:0046794,transport of virus,1,1,0.35,0.347
GO:0046887,positive regulation of hormone secretion,1,1,0.35,0.347
GO:0048066,developmental pigmentation,1,1,0.35,0.347
GO:0048067,cuticle pigmentation,1,1,0.35,0.347
GO:0048085,adult chitin-containing cuticle pigmenta...,1,1,0.35,0.347
GO:0048259,regulation of receptor-mediated endocyto...,1,1,0.35,0.347
GO:0048260,positive regulation of receptor-mediated...,1,1,0.35,0.347
GO:0048261,negative regulation of receptor-mediated...,1,1,0.35,0.347
GO:0048268,clathrin coat assembly,1,1,0.35,0.347
GO:0048488,synaptic vesicle endocytosis,1,1,0.35,0.347
GO:0050435,amyloid-beta metabolic process,1,1,0.35,0.347
GO:0050657,nucleic acid transport,1,1,0.35,0.347
GO:0050658,RNA transport,1,1,0.35,0.347
GO:0050878,regulation of body fluid levels,1,1,0.35,0.347
GO:0051028,mRNA transport,1,1,0.35,0.347
GO:0051045,negative regulation of membrane protein ...,1,1,0.35,0.347
GO:0051047,positive regulation of secretion,1,1,0.35,0.347
GO:0051236,establishment of RNA localization,1,1,0.35,0.347
GO:0051290,protein heterotetramerization,1,1,0.35,0.347
GO:0051606,detection of stimulus,1,1,0.35,0.347
GO:0051647,nucleus localization,1,1,0.35,0.347
GO:0051790,short-chain fatty acid biosynthetic proc...,1,1,0.35,0.347
GO:0060343,trabecula formation,1,1,0.35,0.347
GO:0060346,bone trabecula formation,1,1,0.35,0.347
GO:0060438,trachea development,1,1,0.35,0.347
GO:0060439,trachea morphogenesis,1,1,0.35,0.347
GO:0060446,branching involved in open tracheal syst...,1,1,0.35,0.347
GO:0060456,positive regulation of digestive system ...,1,1,0.35,0.347
GO:0060612,adipose tissue development,1,1,0.35,0.347
GO:0060729,intestinal epithelial structure maintena...,1,1,0.35,0.347
GO:0060730,regulation of intestinal epithelial stru...,1,1,0.35,0.347
GO:0060731,positive regulation of intestinal epithe...,1,1,0.35,0.347
GO:0061430,bone trabecula morphogenesis,1,1,0.35,0.347
GO:0070142,synaptic vesicle budding,1,1,0.35,0.347
GO:0070373,negative regulation of ERK1 and ERK2 cas...,1,1,0.35,0.347
GO:0070715,sodium-dependent organic cation transpor...,1,1,0.35,0.347
GO:0071103,DNA conformation change,1,1,0.35,0.347
GO:0071478,cellular response to radiation,1,1,0.35,0.347
GO:0071482,cellular response to light stimulus,1,1,0.35,0.347
GO:0071616,acyl-CoA biosynthetic process,1,1,0.35,0.347
GO:0071763,nuclear membrane organization,1,1,0.35,0.347
GO:0071826,protein-RNA complex organization,1,1,0.35,0.347
GO:0072330,monocarboxylic acid biosynthetic process,1,1,0.35,0.347
GO:0072337,modified amino acid transport,1,1,0.35,0.347
GO:0072583,clathrin-dependent endocytosis,1,1,0.35,0.347
GO:0075733,intracellular transport of virus,1,1,0.35,0.347
GO:0090277,positive regulation of peptide hormone s...,1,1,0.35,0.347
GO:0090292,nuclear matrix anchoring at nuclear memb...,1,1,0.35,0.347
GO:0097089,methyl-branched fatty acid metabolic pro...,1,1,0.35,0.347
GO:0098659,inorganic cation import across plasma me...,1,1,0.35,0.347
GO:0098711,iron ion import across plasma membrane,1,1,0.35,0.347
GO:0098739,import across plasma membrane,1,1,0.35,0.347
GO:0099587,inorganic ion import across plasma membr...,1,1,0.35,0.347
GO:0140238,presynaptic endocytosis,1,1,0.35,0.347
GO:1901661,quinone metabolic process,1,1,0.35,0.347
GO:1901663,quinone biosynthetic process,1,1,0.35,0.347
GO:1902003,regulation of amyloid-beta formation,1,1,0.35,0.347
GO:1902004,positive regulation of amyloid-beta form...,1,1,0.35,0.347
GO:1902041,regulation of extrinsic apoptotic signal...,1,1,0.35,0.347
GO:1902043,positive regulation of extrinsic apoptot...,1,1,0.35,0.347
GO:1902292,cell cycle DNA replication initiation,1,1,0.35,0.347
GO:1902315,nuclear cell cycle DNA replication initi...,1,1,0.35,0.347
GO:1902652,secondary alcohol metabolic process,1,1,0.35,0.347
GO:1902959,regulation of aspartic-type endopeptidas...,1,1,0.35,0.347
GO:1902961,positive regulation of aspartic-type end...,1,1,0.35,0.347
GO:1902962,regulation of metalloendopeptidase activ...,1,1,0.35,0.347
GO:1902963,negative regulation of metalloendopeptid...,1,1,0.35,0.347
GO:1902969,mitotic DNA replication,1,1,0.35,0.347
GO:1902975,mitotic DNA replication initiation,1,1,0.35,0.347
GO:1902991,regulation of amyloid precursor protein ...,1,1,0.35,0.347
GO:1902992,negative regulation of amyloid precursor...,1,1,0.35,0.347
GO:1902993,positive regulation of amyloid precursor...,1,1,0.35,0.347
GO:1903121,regulation of TRAIL-activated apoptotic ...,1,1,0.35,0.347
GO:1903532,positive regulation of secretion by cell,1,1,0.35,0.347
GO:1903984,positive regulation of TRAIL-activated a...,1,1,0.35,0.347
GO:1905245,regulation of aspartic-type peptidase ac...,1,1,0.35,0.347
GO:1905247,positive regulation of aspartic-type pep...,1,1,0.35,0.347
GO:2000369,regulation of clathrin-dependent endocyt...,1,1,0.35,0.347
GO:2000370,positive regulation of clathrin-dependen...,1,1,0.35,0.347
GO:0022607,cellular component assembly,9,4,3.13,0.381
GO:0006163,purine nucleotide metabolic process,4,2,1.39,0.433
GO:0006897,endocytosis,4,2,1.39,0.433
GO:0009150,purine ribonucleotide metabolic process,4,2,1.39,0.433
GO:0009259,ribonucleotide metabolic process,4,2,1.39,0.433
GO:0009314,response to radiation,4,2,1.39,0.433
GO:0009416,response to light stimulus,4,2,1.39,0.433
GO:0016071,mRNA metabolic process,4,2,1.39,0.433
GO:0016192,vesicle-mediated transport,4,2,1.39,0.433
GO:0019693,ribose phosphate metabolic process,4,2,1.39,0.433
GO:0023061,signal release,4,2,1.39,0.433
GO:0031344,regulation of cell projection organizati...,4,2,1.39,0.433
GO:0032940,secretion by cell,4,2,1.39,0.433
GO:0045088,regulation of innate immune response,4,2,1.39,0.433
GO:0046903,secretion,4,2,1.39,0.433
GO:0051346,negative regulation of hydrolase activit...,4,2,1.39,0.433
GO:0051640,organelle localization,4,2,1.39,0.433
GO:0052547,regulation of peptidase activity,4,2,1.39,0.433
GO:0052548,regulation of endopeptidase activity,4,2,1.39,0.433
GO:0061448,connective tissue development,4,2,1.39,0.433
GO:0072521,purine-containing compound metabolic pro...,4,2,1.39,0.433
GO:0098657,import into cell,4,2,1.39,0.433
GO:0120035,regulation of plasma membrane bounded ce...,4,2,1.39,0.433
GO:0140352,export from cell,4,2,1.39,0.433
GO:0019637,organophosphate metabolic process,7,3,2.43,0.463
GO:0043603,amide metabolic process,7,3,2.43,0.463
GO:0071702,organic substance transport,7,3,2.43,0.463
GO:0071705,nitrogen compound transport,7,3,2.43,0.463
GO:0043933,protein-containing complex organization,10,4,3.47,0.481
GO:0033036,macromolecule localization,13,5,4.52,0.494
GO:0009987,cellular process,88,31,30.57,0.537
GO:0006396,RNA processing,5,2,1.74,0.571
GO:0006753,nucleoside phosphate metabolic process,5,2,1.74,0.571
GO:0006811,monoatomic ion transport,5,2,1.74,0.571
GO:0006812,monoatomic cation transport,5,2,1.74,0.571
GO:0007276,gamete generation,5,2,1.74,0.571
GO:0009117,nucleotide metabolic process,5,2,1.74,0.571
GO:0010256,endomembrane system organization,5,2,1.74,0.571
GO:0030001,metal ion transport,5,2,1.74,0.571
GO:0032504,multicellular organism reproduction,5,2,1.74,0.571
GO:0045861,negative regulation of proteolysis,5,2,1.74,0.571
GO:0046907,intracellular transport,5,2,1.74,0.571
GO:0048609,multicellular organismal reproductive pr...,5,2,1.74,0.571
GO:0050776,regulation of immune response,5,2,1.74,0.571
GO:0051129,negative regulation of cellular componen...,5,2,1.74,0.571
GO:0051235,maintenance of location,5,2,1.74,0.571
GO:0051649,establishment of localization in cell,5,2,1.74,0.571
GO:0055086,nucleobase-containing small molecule met...,5,2,1.74,0.571
GO:0090407,organophosphate biosynthetic process,5,2,1.74,0.571
GO:0003006,developmental process involved in reprod...,8,3,2.78,0.572
GO:0030030,cell projection organization,8,3,2.78,0.572
GO:0120036,plasma membrane bounded cell projection ...,8,3,2.78,0.572
GO:1901135,carbohydrate derivative metabolic proces...,8,3,2.78,0.572
GO:0044085,cellular component biogenesis,11,4,3.82,0.575
GO:0051128,regulation of cellular component organiz...,11,4,3.82,0.575
GO:0001505,regulation of neurotransmitter levels,2,1,0.69,0.576
GO:0001558,regulation of cell growth,2,1,0.69,0.576
GO:0001889,liver development,2,1,0.69,0.576
GO:0001894,tissue homeostasis,2,1,0.69,0.576
GO:0002252,immune effector process,2,1,0.69,0.576
GO:0002790,peptide secretion,2,1,0.69,0.576
GO:0002791,regulation of peptide secretion,2,1,0.69,0.576
GO:0003416,endochondral bone growth,2,1,0.69,0.576
GO:0003417,growth plate cartilage development,2,1,0.69,0.576
GO:0006066,alcohol metabolic process,2,1,0.69,0.576
GO:0006164,purine nucleotide biosynthetic process,2,1,0.69,0.576
GO:0006302,double-strand break repair,2,1,0.69,0.576
GO:0006310,DNA recombination,2,1,0.69,0.576
GO:0006325,chromatin organization,2,1,0.69,0.576
GO:0006338,chromatin remodeling,2,1,0.69,0.576
GO:0006491,N-glycan processing,2,1,0.69,0.576
GO:0006509,membrane protein ectodomain proteolysis,2,1,0.69,0.576
GO:0006575,cellular modified amino acid metabolic p...,2,1,0.69,0.576
GO:0006814,sodium ion transport,2,1,0.69,0.576
GO:0006836,neurotransmitter transport,2,1,0.69,0.576
GO:0006913,nucleocytoplasmic transport,2,1,0.69,0.576
GO:0007005,mitochondrion organization,2,1,0.69,0.576
GO:0007160,cell-matrix adhesion,2,1,0.69,0.576
GO:0007269,neurotransmitter secretion,2,1,0.69,0.576
GO:0007270,neuron-neuron synaptic transmission,2,1,0.69,0.576
GO:0007409,axonogenesis,2,1,0.69,0.576
GO:0007512,adult heart development,2,1,0.69,0.576
GO:0009110,vitamin biosynthetic process,2,1,0.69,0.576
GO:0009152,purine ribonucleotide biosynthetic proce...,2,1,0.69,0.576
GO:0009260,ribonucleotide biosynthetic process,2,1,0.69,0.576
GO:0009914,hormone transport,2,1,0.69,0.576
GO:0010817,regulation of hormone levels,2,1,0.69,0.576
GO:0010950,positive regulation of endopeptidase act...,2,1,0.69,0.576
GO:0010952,positive regulation of peptidase activit...,2,1,0.69,0.576
GO:0015833,peptide transport,2,1,0.69,0.576
GO:0016042,lipid catabolic process,2,1,0.69,0.576
GO:0016053,organic acid biosynthetic process,2,1,0.69,0.576
GO:0016197,endosomal transport,2,1,0.69,0.576
GO:0016358,dendrite development,2,1,0.69,0.576
GO:0030072,peptide hormone secretion,2,1,0.69,0.576
GO:0031330,negative regulation of cellular cataboli...,2,1,0.69,0.576
GO:0031346,positive regulation of cell projection o...,2,1,0.69,0.576
GO:0031589,cell-substrate adhesion,2,1,0.69,0.576
GO:0032507,maintenance of protein location in cell,2,1,0.69,0.576
GO:0033619,membrane protein proteolysis,2,1,0.69,0.576
GO:0034248,regulation of amide metabolic process,2,1,0.69,0.576
GO:0036465,synaptic vesicle recycling,2,1,0.69,0.576
GO:0042330,taxis,2,1,0.69,0.576
GO:0042364,water-soluble vitamin biosynthetic proce...,2,1,0.69,0.576
GO:0042692,muscle cell differentiation,2,1,0.69,0.576
GO:0042886,amide transport,2,1,0.69,0.576
GO:0043648,dicarboxylic acid metabolic process,2,1,0.69,0.576
GO:0043931,ossification involved in bone maturation,2,1,0.69,0.576
GO:0044272,sulfur compound biosynthetic process,2,1,0.69,0.576
GO:0045444,fat cell differentiation,2,1,0.69,0.576
GO:0046390,ribose phosphate biosynthetic process,2,1,0.69,0.576
GO:0046394,carboxylic acid biosynthetic process,2,1,0.69,0.576
GO:0046879,hormone secretion,2,1,0.69,0.576
GO:0046883,regulation of hormone secretion,2,1,0.69,0.576
GO:0048489,synaptic vesicle transport,2,1,0.69,0.576
GO:0048608,reproductive structure development,2,1,0.69,0.576
GO:0048799,animal organ maturation,2,1,0.69,0.576
GO:0048813,dendrite morphogenesis,2,1,0.69,0.576
GO:0051043,regulation of membrane protein ectodomai...,2,1,0.69,0.576
GO:0051051,negative regulation of transport,2,1,0.69,0.576
GO:0051168,nuclear export,2,1,0.69,0.576
GO:0051169,nuclear transport,2,1,0.69,0.576
GO:0051262,protein tetramerization,2,1,0.69,0.576
GO:0051457,maintenance of protein location in nucle...,2,1,0.69,0.576
GO:0051650,establishment of vesicle localization,2,1,0.69,0.576
GO:0051656,establishment of organelle localization,2,1,0.69,0.576
GO:0060249,anatomical structure homeostasis,2,1,0.69,0.576
GO:0060349,bone morphogenesis,2,1,0.69,0.576
GO:0060350,endochondral bone morphogenesis,2,1,0.69,0.576
GO:0060351,cartilage development involved in endoch...,2,1,0.69,0.576
GO:0060627,regulation of vesicle-mediated transport,2,1,0.69,0.576
GO:0061008,hepaticobiliary system development,2,1,0.69,0.576
GO:0061383,trabecula morphogenesis,2,1,0.69,0.576
GO:0061458,reproductive system development,2,1,0.69,0.576
GO:0061564,axon development,2,1,0.69,0.576
GO:0070371,ERK1 and ERK2 cascade,2,1,0.69,0.576
GO:0070372,regulation of ERK1 and ERK2 cascade,2,1,0.69,0.576
GO:0070977,bone maturation,2,1,0.69,0.576
GO:0071214,cellular response to abiotic stimulus,2,1,0.69,0.576
GO:0071824,protein-DNA complex organization,2,1,0.69,0.576
GO:0072329,monocarboxylic acid catabolic process,2,1,0.69,0.576
GO:0072522,purine-containing compound biosynthetic ...,2,1,0.69,0.576
GO:0072524,pyridine-containing compound metabolic p...,2,1,0.69,0.576
GO:0072525,pyridine-containing compound biosyntheti...,2,1,0.69,0.576
GO:0072595,maintenance of protein localization in o...,2,1,0.69,0.576
GO:0090087,regulation of peptide transport,2,1,0.69,0.576
GO:0090276,regulation of peptide hormone secretion,2,1,0.69,0.576
GO:0098868,bone growth,2,1,0.69,0.576
GO:0099003,vesicle-mediated transport in synapse,2,1,0.69,0.576
GO:0099504,synaptic vesicle cycle,2,1,0.69,0.576
GO:0099643,signal release from synapse,2,1,0.69,0.576
GO:0104004,cellular response to environmental stimu...,2,1,0.69,0.576
GO:1901617,organic hydroxy compound biosynthetic pr...,2,1,0.69,0.576
GO:1902532,negative regulation of intracellular sig...,2,1,0.69,0.576
GO:2001235,positive regulation of apoptotic signali...,2,1,0.69,0.576
GO:2001236,regulation of extrinsic apoptotic signal...,2,1,0.69,0.576
GO:2001238,positive regulation of extrinsic apoptot...,2,1,0.69,0.576
GO:0006996,organelle organization,15,5,5.21,0.656
GO:0051641,cellular localization,12,4,4.17,0.659
GO:0000003,reproduction,9,3,3.13,0.667
GO:0022414,reproductive process,9,3,3.13,0.667
GO:0030182,neuron differentiation,9,3,3.13,0.667
GO:0032101,regulation of response to external stimu...,9,3,3.13,0.667
GO:0048666,neuron development,9,3,3.13,0.667
GO:0048699,generation of neurons,9,3,3.13,0.667
GO:0002682,regulation of immune system process,6,2,2.08,0.684
GO:0002831,regulation of response to biotic stimulu...,6,2,2.08,0.684
GO:0019953,sexual reproduction,6,2,2.08,0.684
GO:0031347,regulation of defense response,6,2,2.08,0.684
GO:0045087,innate immune response,6,2,2.08,0.684
GO:0051049,regulation of transport,6,2,2.08,0.684
GO:0051130,positive regulation of cellular componen...,6,2,2.08,0.684
GO:0051336,regulation of hydrolase activity,6,2,2.08,0.684
GO:0098542,defense response to other organism,6,2,2.08,0.684
GO:0006281,DNA repair,3,1,1.04,0.727
GO:0006518,peptide metabolic process,3,1,1.04,0.727
GO:0006766,vitamin metabolic process,3,1,1.04,0.727
GO:0006767,water-soluble vitamin metabolic process,3,1,1.04,0.727
GO:0007030,Golgi organization,3,1,1.04,0.727
GO:0007156,homophilic cell adhesion via plasma memb...,3,1,1.04,0.727
GO:0007268,chemical synaptic transmission,3,1,1.04,0.727
GO:0007610,behavior,3,1,1.04,0.727
