0.050302	0.07607	0.059843	0.015991	0.031989	0.073119	0.084455	0.033931	0.043005	0.032197	0.056585	0	NA	0.052407	0.057847	0.14154	0.063178	0.055185	NA	NA	NA	NA	NA	NA	NA	0.044641
0.065085	0.045004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.055573	0.057548	0.041003	0.060898	0.069093	0.069003	0.059444	0.050292	0.054639	0.055844	0.068847	0.073986	0.062833
0.058001	0.051248	0.05709	0.044498	0.056191	0.059226	0.051633	0.053152	0.052195	0.063824	0.060505	0.052407	0.055573	0	0.049811	0.043724	0.05381	0.05798	NA	NA	NA	NA	NA	NA	NA	0.052447
0.059448	0.070826	0.080753	0.032429	0.045177	0.048114	0.061116	0.045793	0.052055	0.050756	0.055991	0.057847	0.057548	0.049811	0	0.051926	0.067765	0.059059	NA	NA	NA	NA	NA	NA	NA	0.048715
0.044514	0.063057	0.068385	0.043637	0.040369	0.096337	0.072189	0.048793	0.038688	0.031553	0.061825	0.14154	0.041003	0.043724	0.051926	0	0.08416	0.047466	NA	NA	NA	NA	NA	NA	NA	0.055945
0.05816	0.061548	0.083762	0.04207	0.046962	0.07918	0.083259	0.052614	0.05916	0.047639	0.087519	0.063178	0.060898	0.05381	0.067765	0.08416	0	0.059497	NA	NA	NA	NA	NA	NA	NA	0.069264
0.064164	0.052783	0.06203	0.04533	0.056069	0.062189	0.066093	0.062077	0.072786	0.056508	0.067442	0.055185	0.069093	0.05798	0.059059	0.047466	0.059497	0	NA	NA	NA	NA	NA	NA	NA	0.067371
0.074945	0.054086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.069003	NA	NA	NA	NA	NA	0	0.05602	0.057061	0.052381	0.05628	0.071448	0.07748	0.058749
0.052082	0.036946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.059444	NA	NA	NA	NA	NA	0.05602	0	0.046582	0.04676	0.032092	0.063193	0.056821	0.041168
0.056339	0.046624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.050292	NA	NA	NA	NA	NA	0.057061	0.046582	0	0.045302	0.057947	0.051797	0.05709	0.047082
0.063667	0.086434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.054639	NA	NA	NA	NA	NA	0.052381	0.04676	0.045302	0	0.069038	0.064509	0.056369	0.078924
0.057869	0.053407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.055844	NA	NA	NA	NA	NA	0.05628	0.032092	0.057947	0.069038	0	0.050672	0.046214	0.0865
0.072609	0.056318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.068847	NA	NA	NA	NA	NA	0.071448	0.063193	0.051797	0.064509	0.050672	0	0.068592	0.059662
0.067544	0.050234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.073986	NA	NA	NA	NA	NA	0.07748	0.056821	0.05709	0.056369	0.046214	0.068592	0	0.082095
0.055672	0.055605	0.055031	0.068024	0.049675	0.073952	0.056467	0.046692	0.058627	0.045712	0.06347	0.044641	0.062833	0.052447	0.048715	0.055945	0.069264	0.067371	0.058749	0.041168	0.047082	0.078924	0.0865	0.059662	0.082095	0
