## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[S19F.sorted.bam] OUTPUT=../output/11-RNAseq-snps/S19F.dedup.bam METRICS_FILE=../output/11-RNAseq-snps/S19F.dup_metrics.txt REMOVE_DUPLICATES=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=2 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 09 11:28:23 PST 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	2043899	18537661	10352640	8555273	1134613	5952041	86944	0.333307	22474905

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
77.0	1.785761	164	0	163
78.0	1.785761	134	0	134
79.0	1.785761	147	0	142
80.0	1.785761	145	0	140
81.0	1.785761	117	0	115
82.0	1.785761	129	0	124
83.0	1.785761	119	0	138
84.0	1.785761	116	0	117
85.0	1.785761	130	0	119
86.0	1.785761	123	0	126
87.0	1.785761	104	0	103
88.0	1.785761	106	0	105
89.0	1.785761	125	0	116
90.0	1.785761	111	0	116
91.0	1.785761	117	0	105
92.0	1.785761	97	0	108
93.0	1.785761	101	0	103
94.0	1.785761	101	0	87
95.0	1.785761	84	0	83
96.0	1.785761	103	0	126
97.0	1.785761	108	0	105
98.0	1.785761	93	0	84
99.0	1.785761	106	0	103
100.0	1.785761	79	0	75
101.0	0	78	0	72
102.0	0	71	0	90
103.0	0	102	0	102
104.0	0	108	0	95
105.0	0	92	0	84
106.0	0	71	0	80
107.0	0	69	0	82
108.0	0	80	0	69
109.0	0	83	0	82
110.0	0	66	0	70
111.0	0	71	0	63
112.0	0	73	0	68
113.0	0	70	0	71
114.0	0	60	0	63
115.0	0	85	0	70
116.0	0	51	0	63
117.0	0	48	0	52
118.0	0	66	0	75
119.0	0	78	0	79
120.0	0	70	0	62
121.0	0	59	0	61
122.0	0	57	0	46
123.0	0	56	0	59
124.0	0	55	0	63
125.0	0	64	0	46
126.0	0	44	0	51
127.0	0	50	0	44
128.0	0	42	0	45
129.0	0	54	0	49
130.0	0	46	0	58
131.0	0	48	0	52
132.0	0	42	0	35
133.0	0	41	0	41
134.0	0	52	0	50
135.0	0	43	0	41
136.0	0	41	0	43
137.0	0	43	0	46
138.0	0	45	0	41
139.0	0	41	0	44
140.0	0	42	0	45
141.0	0	47	0	46
142.0	0	53	0	46
143.0	0	37	0	40
144.0	0	42	0	37
145.0	0	34	0	35
146.0	0	40	0	42
147.0	0	41	0	37
148.0	0	37	0	37
149.0	0	36	0	30
150.0	0	29	0	39
151.0	0	39	0	43
152.0	0	49	0	40
153.0	0	35	0	42
154.0	0	39	0	39
155.0	0	33	0	26
156.0	0	26	0	24
157.0	0	31	0	36
158.0	0	28	0	26
159.0	0	42	0	39
160.0	0	25	0	25
161.0	0	29	0	25
162.0	0	23	0	31
163.0	0	39	0	39
164.0	0	31	0	35
165.0	0	32	0	31
166.0	0	35	0	30
167.0	0	30	0	26
168.0	0	25	0	33
169.0	0	29	0	31
170.0	0	23	0	23
171.0	0	28	0	24
172.0	0	36	0	27
173.0	0	27	0	28
174.0	0	21	0	22
175.0	0	20	0	21
176.0	0	26	0	37
177.0	0	29	0	22
178.0	0	23	0	24
179.0	0	30	0	21
180.0	0	26	0	27
181.0	0	24	0	26
182.0	0	26	0	39
183.0	0	37	0	22
184.0	0	27	0	30
185.0	0	25	0	33
186.0	0	27	0	18
187.0	0	19	0	26
188.0	0	24	0	28
189.0	0	27	0	30
190.0	0	25	0	22
191.0	0	32	0	22
192.0	0	21	0	25
193.0	0	20	0	20
194.0	0	19	0	16
195.0	0	24	0	19
196.0	0	20	0	18
197.0	0	19	0	14
198.0	0	13	0	16
199.0	0	15	0	26
200.0	0	19	0	19
201.0	0	29	0	26
202.0	0	18	0	22
203.0	0	18	0	19
204.0	0	28	0	18
205.0	0	20	0	22
206.0	0	13	0	11
207.0	0	18	0	20
208.0	0	13	0	21
209.0	0	20	0	21
210.0	0	19	0	12
211.0	0	17	0	14
212.0	0	15	0	13
213.0	0	15	0	25
214.0	0	19	0	14
215.0	0	24	0	23
216.0	0	20	0	18
217.0	0	21	0	25
218.0	0	14	0	22
219.0	0	23	0	19
220.0	0	25	0	21
221.0	0	14	0	11
222.0	0	15	0	16
223.0	0	19	0	19
224.0	0	18	0	11
225.0	0	14	0	23
226.0	0	16	0	6
227.0	0	11	0	16
228.0	0	16	0	14
229.0	0	13	0	15
230.0	0	13	0	19
231.0	0	14	0	22
232.0	0	24	0	12
233.0	0	16	0	13
234.0	0	15	0	15
235.0	0	12	0	17
236.0	0	17	0	15
237.0	0	19	0	15
238.0	0	13	0	16
239.0	0	13	0	19
240.0	0	17	0	10
241.0	0	14	0	12
242.0	0	9	0	9
243.0	0	13	0	11
244.0	0	12	0	9
245.0	0	8	0	12
246.0	0	15	0	17
247.0	0	9	0	15
248.0	0	13	0	14
249.0	0	24	0	10
250.0	0	8	0	6
251.0	0	15	0	19
252.0	0	10	0	12
253.0	0	5	0	10
254.0	0	14	0	15
255.0	0	19	0	14
256.0	0	8	0	10
257.0	0	13	0	12
258.0	0	6	0	10
259.0	0	14	0	15
260.0	0	9	0	7
261.0	0	14	0	11
262.0	0	11	0	12
263.0	0	10	0	14
264.0	0	18	0	17
265.0	0	12	0	9
266.0	0	9	0	8
267.0	0	9	0	8
268.0	0	8	0	7
269.0	0	4	0	11
270.0	0	11	0	10
271.0	0	11	0	14
272.0	0	12	0	13
273.0	0	11	0	5
274.0	0	15	0	9
275.0	0	6	0	5
276.0	0	6	0	8
277.0	0	7	0	13
278.0	0	9	0	8
279.0	0	13	0	9
280.0	0	7	0	7
281.0	0	12	0	12
282.0	0	9	0	11
283.0	0	10	0	7
284.0	0	7	0	9
285.0	0	12	0	9
286.0	0	8	0	9
287.0	0	10	0	7
288.0	0	7	0	14
289.0	0	8	0	3
290.0	0	7	0	15
291.0	0	11	0	6
292.0	0	10	0	16
293.0	0	12	0	7
294.0	0	15	0	12
295.0	0	7	0	8
296.0	0	11	0	11
297.0	0	9	0	9
298.0	0	8	0	7
299.0	0	9	0	15
300.0	0	13	0	7
301.0	0	12	0	10
302.0	0	4	0	11
303.0	0	14	0	9
304.0	0	8	0	6
305.0	0	7	0	7
306.0	0	7	0	6
307.0	0	7	0	7
308.0	0	6	0	9
309.0	0	9	0	10
310.0	0	6	0	5
311.0	0	4	0	6
312.0	0	11	0	4
313.0	0	5	0	5
314.0	0	6	0	11
315.0	0	6	0	7
316.0	0	4	0	8
317.0	0	14	0	8
318.0	0	4	0	6
319.0	0	8	0	9
320.0	0	15	0	12
321.0	0	6	0	10
322.0	0	6	0	8
323.0	0	8	0	6
324.0	0	10	0	8
325.0	0	11	0	9
326.0	0	7	0	8
327.0	0	7	0	5
328.0	0	5	0	9
329.0	0	9	0	7
330.0	0	10	0	10
331.0	0	5	0	3
332.0	0	5	0	5
333.0	0	7	0	8
334.0	0	7	0	2
335.0	0	6	0	13
336.0	0	8	0	9
337.0	0	5	0	3
338.0	0	8	0	9
339.0	0	6	0	4
340.0	0	4	0	5
341.0	0	7	0	4
342.0	0	6	0	5
343.0	0	5	0	5
344.0	0	4	0	8
345.0	0	4	0	4
346.0	0	5	0	4
347.0	0	5	0	5
348.0	0	7	0	5
349.0	0	7	0	8
350.0	0	5	0	5
351.0	0	4	0	4
352.0	0	11	0	9
353.0	0	1	0	2
354.0	0	7	0	4
355.0	0	5	0	8
356.0	0	6	0	6
357.0	0	4	0	6
358.0	0	5	0	5
359.0	0	11	0	7
360.0	0	5	0	11
361.0	0	5	0	6
362.0	0	9	0	5
363.0	0	7	0	5
364.0	0	5	0	8
365.0	0	3	0	5
366.0	0	6	0	3
367.0	0	6	0	6
368.0	0	6	0	4
369.0	0	4	0	5
370.0	0	10	0	7
371.0	0	4	0	3
372.0	0	2	0	3
373.0	0	6	0	6
374.0	0	4	0	4
375.0	0	4	0	6
376.0	0	4	0	6
377.0	0	4	0	5
378.0	0	8	0	2
379.0	0	3	0	3
380.0	0	3	0	4
381.0	0	3	0	4
382.0	0	4	0	5
383.0	0	4	0	5
384.0	0	2	0	4
385.0	0	5	0	4
386.0	0	4	0	5
387.0	0	3	0	6
388.0	0	8	0	2
389.0	0	6	0	7
390.0	0	2	0	2
391.0	0	3	0	4
392.0	0	4	0	3
393.0	0	5	0	4
394.0	0	4	0	3
395.0	0	3	0	5
396.0	0	6	0	5
397.0	0	7	0	7
398.0	0	5	0	4
399.0	0	6	0	4
400.0	0	2	0	3
401.0	0	4	0	6
402.0	0	5	0	4
403.0	0	4	0	1
404.0	0	3	0	1
405.0	0	1	0	3
406.0	0	2	0	5
407.0	0	3	0	3
408.0	0	1	0	6
409.0	0	6	0	4
410.0	0	2	0	4
411.0	0	4	0	5
412.0	0	3	0	3
413.0	0	5	0	2
414.0	0	5	0	5
415.0	0	4	0	2
416.0	0	3	0	2
417.0	0	2	0	3
418.0	0	3	0	1
419.0	0	4	0	3
420.0	0	3	0	1
421.0	0	1	0	4
422.0	0	2	0	1
423.0	0	3	0	4
424.0	0	2	0	0
425.0	0	1	0	3
426.0	0	3	0	6
427.0	0	3	0	2
428.0	0	4	0	3
429.0	0	2	0	3
430.0	0	2	0	3
431.0	0	3	0	4
432.0	0	5	0	2
433.0	0	4	0	2
434.0	0	3	0	2
435.0	0	1	0	2
436.0	0	4	0	7
437.0	0	3	0	3
438.0	0	6	0	5
439.0	0	2	0	3
440.0	0	3	0	3
441.0	0	6	0	2
442.0	0	2	0	4
443.0	0	3	0	1
444.0	0	1	0	6
445.0	0	5	0	3
446.0	0	6	0	6
447.0	0	2	0	3
448.0	0	2	0	5
449.0	0	6	0	4
450.0	0	3	0	0
451.0	0	2	0	1
452.0	0	4	0	3
453.0	0	1	0	4
454.0	0	4	0	2
455.0	0	2	0	5
456.0	0	3	0	2
457.0	0	1	0	2
458.0	0	5	0	7
459.0	0	4	0	2
460.0	0	3	0	3
461.0	0	3	0	4
462.0	0	1	0	4
463.0	0	5	0	4
464.0	0	2	0	1
465.0	0	6	0	4
466.0	0	4	0	1
467.0	0	1	0	2
468.0	0	2	0	4
469.0	0	1	0	2
470.0	0	3	0	2
471.0	0	4	0	2
472.0	0	2	0	2
473.0	0	2	0	3
474.0	0	4	0	3
475.0	0	1	0	2
476.0	0	4	0	1
477.0	0	2	0	2
478.0	0	0	0	3
479.0	0	1	0	1
480.0	0	2	0	2
481.0	0	3	0	3
482.0	0	2	0	5
483.0	0	4	0	5
484.0	0	3	0	2
485.0	0	3	0	3
486.0	0	3	0	4
487.0	0	3	0	3
488.0	0	6	0	4
489.0	0	3	0	4
490.0	0	4	0	2
491.0	0	2	0	2
492.0	0	3	0	2
493.0	0	2	0	3
494.0	0	3	0	1
495.0	0	2	0	3
496.0	0	3	0	1
497.0	0	3	0	4
498.0	0	2	0	3
499.0	0	3	0	3
500.0	0	2	0	4
501.0	0	5	0	5
502.0	0	3	0	0
503.0	0	2	0	8
504.0	0	1	0	4
505.0	0	4	0	3
506.0	0	6	0	3
507.0	0	7	0	0
508.0	0	4	0	1
509.0	0	1	0	3
510.0	0	1	0	2
511.0	0	2	0	3
512.0	0	3	0	2
513.0	0	3	0	5
514.0	0	1	0	3
515.0	0	3	0	1
516.0	0	1	0	2
517.0	0	4	0	2
518.0	0	2	0	0
519.0	0	2	0	2
520.0	0	2	0	1
521.0	0	1	0	2
522.0	0	1	0	2
523.0	0	2	0	4
524.0	0	2	0	1
525.0	0	2	0	1
526.0	0	1	0	3
527.0	0	2	0	1
528.0	0	2	0	1
529.0	0	1	0	1
530.0	0	2	0	3
531.0	0	3	0	3
532.0	0	0	0	4
533.0	0	3	0	2
534.0	0	1	0	1
535.0	0	4	0	1
536.0	0	3	0	2
537.0	0	1	0	1
538.0	0	2	0	2
539.0	0	1	0	2
540.0	0	1	0	2
541.0	0	1	0	2
542.0	0	3	0	0
543.0	0	1	0	1
544.0	0	2	0	1
545.0	0	2	0	2
546.0	0	1	0	2
547.0	0	1	0	2
548.0	0	2	0	2
549.0	0	1	0	1
550.0	0	2	0	4
551.0	0	3	0	0
552.0	0	2	0	1
553.0	0	2	0	2
554.0	0	3	0	1
556.0	0	0	0	1
558.0	0	1	0	2
559.0	0	1	0	3
560.0	0	2	0	0
561.0	0	0	0	2
562.0	0	2	0	1
563.0	0	1	0	2
564.0	0	2	0	1
565.0	0	2	0	2
566.0	0	1	0	3
567.0	0	1	0	4
568.0	0	2	0	3
569.0	0	2	0	2
570.0	0	5	0	1
571.0	0	2	0	2
572.0	0	1	0	3
573.0	0	2	0	2
574.0	0	1	0	0
575.0	0	1	0	0
576.0	0	3	0	1
577.0	0	4	0	2
578.0	0	1	0	0
579.0	0	0	0	4
580.0	0	1	0	1
581.0	0	3	0	2
582.0	0	0	0	2
583.0	0	3	0	1
584.0	0	1	0	0
585.0	0	0	0	2
586.0	0	1	0	1
587.0	0	1	0	1
588.0	0	1	0	0
589.0	0	2	0	0
590.0	0	1	0	2
591.0	0	2	0	1
592.0	0	1	0	3
593.0	0	1	0	2
594.0	0	1	0	0
595.0	0	2	0	3
596.0	0	1	0	1
597.0	0	2	0	0
598.0	0	1	0	3
599.0	0	2	0	0
600.0	0	1	0	0
601.0	0	0	0	4
602.0	0	1	0	2
603.0	0	3	0	1
604.0	0	0	0	1
605.0	0	1	0	1
606.0	0	2	0	1
607.0	0	1	0	0
608.0	0	3	0	2
609.0	0	3	0	4
610.0	0	0	0	1
611.0	0	1	0	0
612.0	0	1	0	0
613.0	0	2	0	1
615.0	0	2	0	3
616.0	0	0	0	2
617.0	0	0	0	2
618.0	0	0	0	2
619.0	0	3	0	3
620.0	0	6	0	1
621.0	0	1	0	2
622.0	0	2	0	2
623.0	0	2	0	0
625.0	0	1	0	0
626.0	0	0	0	1
627.0	0	2	0	1
628.0	0	0	0	1
629.0	0	1	0	1
630.0	0	1	0	0
631.0	0	1	0	6
632.0	0	1	0	3
633.0	0	1	0	2
634.0	0	3	0	0
635.0	0	1	0	1
636.0	0	2	0	1
637.0	0	3	0	1
638.0	0	1	0	1
639.0	0	0	0	1
641.0	0	3	0	0
642.0	0	1	0	0
643.0	0	2	0	2
644.0	0	0	0	2
645.0	0	0	0	1
646.0	0	2	0	3
647.0	0	2	0	1
648.0	0	2	0	1
649.0	0	2	0	2
650.0	0	1	0	0
652.0	0	1	0	0
653.0	0	0	0	2
654.0	0	2	0	2
655.0	0	0	0	2
656.0	0	2	0	1
657.0	0	1	0	1
658.0	0	1	0	2
659.0	0	1	0	1
660.0	0	1	0	0
661.0	0	1	0	1
662.0	0	1	0	1
663.0	0	1	0	0
664.0	0	1	0	1
665.0	0	1	0	4
666.0	0	1	0	1
668.0	0	0	0	4
669.0	0	5	0	1
670.0	0	2	0	3
671.0	0	1	0	1
672.0	0	1	0	0
673.0	0	2	0	0
674.0	0	2	0	2
675.0	0	2	0	3
676.0	0	1	0	1
677.0	0	1	0	0
678.0	0	1	0	0
679.0	0	2	0	2
680.0	0	1	0	0
681.0	0	1	0	0
682.0	0	1	0	0
684.0	0	0	0	5
685.0	0	1	0	0
686.0	0	1	0	0
687.0	0	1	0	0
689.0	0	1	0	0
691.0	0	0	0	2
695.0	0	2	0	2
696.0	0	1	0	0
698.0	0	2	0	0
700.0	0	0	0	2
701.0	0	0	0	1
702.0	0	1	0	1
703.0	0	2	0	2
704.0	0	1	0	0
705.0	0	1	0	2
706.0	0	2	0	0
707.0	0	1	0	4
708.0	0	1	0	0
711.0	0	2	0	0
712.0	0	0	0	1
714.0	0	2	0	0
716.0	0	0	0	1
717.0	0	0	0	4
718.0	0	1	0	1
719.0	0	0	0	1
720.0	0	1	0	1
721.0	0	2	0	0
722.0	0	4	0	3
723.0	0	1	0	1
726.0	0	2	0	1
727.0	0	1	0	2
728.0	0	1	0	1
732.0	0	1	0	1
733.0	0	1	0	0
734.0	0	1	0	1
735.0	0	0	0	1
736.0	0	1	0	0
737.0	0	1	0	0
738.0	0	0	0	1
739.0	0	1	0	1
742.0	0	1	0	0
743.0	0	1	0	0
744.0	0	0	0	1
748.0	0	0	0	2
749.0	0	1	0	1
750.0	0	0	0	1
751.0	0	2	0	1
752.0	0	1	0	1
753.0	0	1	0	0
754.0	0	0	0	1
755.0	0	0	0	3
756.0	0	0	0	1
757.0	0	1	0	4
758.0	0	0	0	1
759.0	0	4	0	1
760.0	0	2	0	1
761.0	0	2	0	0
762.0	0	3	0	3
763.0	0	1	0	0
764.0	0	1	0	2
765.0	0	0	0	1
766.0	0	1	0	0
767.0	0	3	0	0
768.0	0	2	0	0
771.0	0	0	0	1
772.0	0	0	0	1
774.0	0	1	0	0
775.0	0	1	0	0
777.0	0	0	0	1
779.0	0	0	0	2
780.0	0	0	0	1
781.0	0	1	0	1
782.0	0	0	0	1
783.0	0	2	0	0
785.0	0	0	0	2
786.0	0	2	0	0
787.0	0	0	0	1
788.0	0	1	0	1
791.0	0	1	0	1
792.0	0	3	0	1
793.0	0	1	0	0
796.0	0	0	0	3
797.0	0	1	0	1
798.0	0	1	0	1
801.0	0	1	0	0
802.0	0	1	0	0
803.0	0	0	0	2
804.0	0	1	0	0
807.0	0	3	0	0
814.0	0	0	0	1
815.0	0	0	0	1
816.0	0	0	0	1
818.0	0	1	0	0
820.0	0	1	0	1
821.0	0	1	0	0
823.0	0	0	0	2
825.0	0	1	0	0
827.0	0	2	0	0
828.0	0	0	0	1
830.0	0	0	0	1
832.0	0	0	0	4
833.0	0	1	0	0
834.0	0	1	0	0
835.0	0	0	0	1
836.0	0	2	0	0
837.0	0	1	0	0
839.0	0	1	0	1
840.0	0	1	0	0
841.0	0	0	0	1
842.0	0	1	0	1
845.0	0	1	0	0
846.0	0	0	0	2
847.0	0	1	0	0
848.0	0	1	0	0
850.0	0	1	0	0
854.0	0	0	0	1
855.0	0	0	0	2
856.0	0	0	0	1
858.0	0	1	0	2
859.0	0	2	0	1
860.0	0	2	0	0
861.0	0	2	0	0
865.0	0	0	0	1
867.0	0	0	0	1
868.0	0	1	0	1
869.0	0	1	0	0
872.0	0	0	0	1
874.0	0	1	0	1
876.0	0	1	0	0
878.0	0	0	0	1
879.0	0	1	0	0
880.0	0	0	0	1
881.0	0	0	0	2
884.0	0	0	0	1
885.0	0	3	0	0
887.0	0	1	0	0
888.0	0	0	0	1
889.0	0	1	0	0
891.0	0	1	0	0
895.0	0	0	0	1
897.0	0	0	0	1
899.0	0	1	0	1
900.0	0	1	0	1
903.0	0	1	0	0
905.0	0	1	0	0
911.0	0	0	0	1
914.0	0	0	0	1
916.0	0	1	0	2
918.0	0	0	0	2
919.0	0	2	0	0
920.0	0	1	0	1
922.0	0	0	0	1
923.0	0	1	0	0
924.0	0	2	0	0
926.0	0	0	0	1
927.0	0	0	0	1
929.0	0	1	0	0
930.0	0	0	0	1
931.0	0	1	0	1
932.0	0	2	0	2
933.0	0	0	0	2
934.0	0	3	0	0
936.0	0	1	0	0
937.0	0	1	0	0
941.0	0	0	0	1
943.0	0	0	0	1
946.0	0	1	0	1
948.0	0	0	0	2
949.0	0	1	0	0
951.0	0	2	0	2
952.0	0	0	0	1
954.0	0	1	0	0
957.0	0	0	0	1
959.0	0	1	0	1
960.0	0	1	0	2
961.0	0	1	0	0
963.0	0	1	0	2
965.0	0	0	0	1
966.0	0	1	0	0
967.0	0	2	0	0
968.0	0	1	0	0
969.0	0	1	0	0
970.0	0	0	0	1
973.0	0	1	0	0
975.0	0	1	0	2
977.0	0	1	0	0
980.0	0	0	0	1
981.0	0	1	0	0
982.0	0	0	0	2
983.0	0	1	0	0
984.0	0	0	0	2
985.0	0	1	0	1
986.0	0	1	0	1
988.0	0	0	0	2
989.0	0	1	0	1
990.0	0	3	0	0
992.0	0	1	0	0
993.0	0	1	0	1
994.0	0	1	0	0
995.0	0	0	0	1
999.0	0	2	0	0
1010.0	0	0	0	1
1011.0	0	0	0	2
1014.0	0	1	0	1
1017.0	0	2	0	1
1019.0	0	1	0	0
1024.0	0	1	0	1
1028.0	0	0	0	2
1030.0	0	1	0	0
1033.0	0	0	0	1
1034.0	0	1	0	0
1040.0	0	1	0	0
1042.0	0	1	0	0
1043.0	0	0	0	1
1047.0	0	0	0	1
1049.0	0	1	0	0
1051.0	0	0	0	1
1054.0	0	1	0	0
1055.0	0	0	0	2
1056.0	0	2	0	0
1057.0	0	0	0	1
1058.0	0	1	0	0
1059.0	0	0	0	1
1060.0	0	1	0	1
1064.0	0	1	0	1
1066.0	0	1	0	0
1068.0	0	0	0	1
1069.0	0	1	0	0
1073.0	0	1	0	0
1075.0	0	0	0	1
1077.0	0	0	0	1
1083.0	0	1	0	0
1088.0	0	0	0	1
1090.0	0	1	0	0
1095.0	0	1	0	0
1097.0	0	0	0	1
1100.0	0	0	0	1
1101.0	0	1	0	0
1102.0	0	1	0	0
1104.0	0	0	0	1
1109.0	0	0	0	1
1112.0	0	1	0	0
1113.0	0	1	0	0
1116.0	0	0	0	1
1124.0	0	1	0	0
1140.0	0	0	0	2
1141.0	0	0	0	1
1144.0	0	1	0	0
1146.0	0	0	0	1
1147.0	0	1	0	1
1148.0	0	1	0	0
1150.0	0	1	0	0
1154.0	0	1	0	0
1184.0	0	0	0	1
1186.0	0	0	0	1
1188.0	0	1	0	0
1191.0	0	0	0	2
1192.0	0	1	0	0
1194.0	0	1	0	0
1195.0	0	0	0	1
1198.0	0	1	0	0
1200.0	0	0	0	1
1205.0	0	1	0	0
1207.0	0	1	0	0
1216.0	0	0	0	1
1220.0	0	1	0	0
1239.0	0	0	0	1
1241.0	0	0	0	1
1246.0	0	2	0	0
1254.0	0	0	0	2
1258.0	0	0	0	1
1264.0	0	2	0	0
1265.0	0	0	0	1
1266.0	0	1	0	0
1268.0	0	1	0	0
1277.0	0	0	0	1
1284.0	0	1	0	1
1290.0	0	0	0	1
1292.0	0	1	0	0
1294.0	0	0	0	1
1299.0	0	1	0	0
1306.0	0	1	0	0
1312.0	0	0	0	1
1316.0	0	0	0	1
1317.0	0	0	0	1
1320.0	0	1	0	0
1322.0	0	1	0	0
