name,average_control,average_exposed
gene-LOC111099147,60.3032428571429,67.5849425
gene-LOC111099148,0.237344637142857,0.21547341625
gene-LOC111099149,0.411570348571429,0.17260937375
gene-LOC111099150,3.77975042857143,4.144826
gene-LOC111099151,1.67657168571429,0.57121485
gene-LOC111099152,52.8941442857143,44.11559375
gene-LOC111099153,50.1072,42.29708125
gene-LOC111099154,0.283355868571429,0.3123818375
gene-LOC111099155,2.44326592857143,0.3824501125
gene-LOC111099156,53.3698428571429,54.15194
gene-LOC111099157,39.1221857142857,38.4288275
gene-LOC111099158,0.306971447142857,0.2480913925
gene-LOC111099159,0.607757271428571,0.8040109375
gene-LOC111099160,0.219658242857143,0.0968589625
gene-LOC111099161,32.6833642857143,37.974435
gene-LOC111099162,32.7972314285714,31.5907575
gene-LOC111099163,0.240335215714286,1.682998755
gene-LOC111099164,0,0
gene-LOC111099165,0.915384228571429,0.80910465
gene-LOC111099166,1.65974377142857,1.4515855
gene-LOC111099167,0.2984832,0.3478205375
gene-LOC111099168,45.1830128571429,45.89804125
gene-LOC111099169,44.7247128571429,42.93909625
gene-LOC111099170,0.189089004285714,0.2643845725
gene-LOC111099171,0.436195057142857,0.4261813375
gene-LOC111099172,0.795077028571429,0.604727925
gene-LOC111099173,0.383114685714286,0.4735296625
gene-LOC111099174,48.7426842857143,54.5297575
gene-LOC111099175,39.5919971428571,37.83492125
gene-LOC111099176,0.512710857142857,0.5735303875
gene-LOC111099177,1.89794541428571,1.901143
gene-LOC111099178,0.563783057142857,0.43616265
gene-LOC111099179,2.43061568571429,1.9049599125
gene-LOC111099180,58.3535342857143,61.68495375
gene-LOC111099181,10.4796128571429,7.68428175
gene-LOC111099182,3.49710857142857,2.539816
gene-LOC111099183,35.1852214285714,36.25457
gene-LOC111099184,0.3561979,0.5622620875
gene-LOC111099185,1.18100175714286,0.87113485
gene-LOC111099186,0.654535785714286,0.32026595
gene-LOC111099187,0.36300841,0.43995645125
gene-LOC111099188,0.356878066666667,0.247319225
gene-LOC111099189,2.60479565714286,1.667395
gene-LOC111099190,0.334839607142857,0.359412135
gene-LOC111099191,1.05052111428571,0.4427950375
gene-LOC111099192,57.2801914285714,58.73510125
gene-LOC111099193,0.345142242857143,0.329354925
gene-LOC111099194,0.985601142857143,0.7808569375
gene-LOC111099195,0.336211942857143,0.455382775
gene-LOC111099196,45.9005028571429,43.07936875
gene-LOC111099197,43.4740342857143,50.1190925
gene-LOC111099198,0.270157328571429,0.3076866
gene-LOC111099199,0.486576741428571,0.90614850875
gene-LOC111099200,51.4732,50.2255075
gene-LOC111099201,10.5308208714286,8.10247627142857
gene-LOC111099202,16.9524452757143,17.45646722875
gene-LOC111099203,56.28934,58.92829875
gene-LOC111099204,0,1.423611165
gene-LOC111099205,0.382403957142857,0.6934833625
gene-LOC111099206,13.3958095714286,12.054259375
gene-LOC111099207,0.818091042857143,0.4484091375
gene-LOC111099208,0.226827727142857,0.25506016375
gene-LOC111099209,77.87996,77.85037
gene-LOC111099210,61.5942442857143,59.18426625
gene-LOC111099211,52.2227657142857,54.28860625
gene-LOC111099212,57.8680528571429,56.4265825
gene-LOC111099213,0.240612742857143,0.301491775
gene-LOC111099214,44.3880420857143,38.77572685
gene-LOC111099215,21.2791054285714,16.872635875
gene-LOC111099216,63.4504357142857,63.470595
gene-LOC111099217,0.7731562,0.6193697375
gene-LOC111099218,47.0509528571429,46.550255
gene-LOC111099219,56.6386385714286,55.6189425
gene-LOC111099220,53.84409,47.90403625
gene-LOC111099221,18.4317414285714,17.83537625
gene-LOC111099222,66.3192957142857,68.7576375
gene-LOC111099223,0.255698716666667,0.186986533333333
gene-LOC111099224,0.199151042857143,0.2729619675
gene-LOC111099225,0.252105748571429,0.2511272575
gene-LOC111099226,33.0889265714286,38.203171375
gene-LOC111099227,9.84870728571429,8.781224125
gene-LOC111099228,0.518947528571429,1.0889177
gene-LOC111099229,0.306555422857143,4.64382270375
gene-LOC111099230,0.411049242857143,0.4127253125
gene-LOC111099246,0.403789757142857,0.4186289125
gene-LOC111099262,7.87043828571429,6.5534405
gene-LOC111099278,45.5091514285714,29.95533625
gene-LOC111099289,0.300452358571429,0.34593128625
gene-LOC111099300,66.9457257142857,64.83151875
gene-LOC111099316,24.1228214285714,29.20281775
gene-LOC111099327,68.9461757142857,68.131505
gene-LOC111099343,44.94189,44.8817625
gene-LOC111099359,57.3364871428571,57.50482625
gene-LOC111099375,44.7061114285714,45.179325
gene-LOC111099408,37.6880071428571,51.251222625
gene-LOC111099409,10.6756856714286,9.54339215
gene-LOC111099410,0.946248014285714,0.8552486875
gene-LOC111099411,3.62680867571429,2.22981213
gene-LOC111099412,0,0
gene-LOC111099413,21.7340111666667,8.949508125
gene-LOC111099414,0.662268152857143,0.3208463725
gene-LOC111099415,0.502895571428571,0.2738776
gene-LOC111099416,3.29883,5.0040185
gene-LOC111099417,52.586702,33.9916235
gene-LOC111099418,0.25705483,0.26447350125
gene-LOC111099419,1.03072718571429,0.6594538125
gene-LOC111099420,3.73854797142857,3.680095
gene-LOC111099421,13.9829996657143,28.50054638
gene-LOC111099422,12.5015005714286,9.18469675
gene-LOC111099423,0.259147794285714,0.0369139842857143
gene-LOC111099424,76.7718328571429,78.285965
gene-LOC111099425,4.78760681666667,0.403822775
gene-LOC111099426,46.8927228571429,46.67169375
gene-LOC111099427,52.1919642857143,48.81819125
gene-LOC111099428,1.49466391428571,1.4097719375
gene-LOC111099429,18.3269955714286,15.752567
gene-LOC111099430,0.231755622857143,0.28849940375
gene-LOC111099431,0.2889684175,0.0915472
gene-LOC111099432,0.343412225,0.10375602875
gene-LOC111099433,0.244097957142857,0.158075871428571
gene-LOC111099434,4.58449909142857,5.29736827
gene-LOC111099435,NA,NA
gene-LOC111099436,0.191057925714286,0.2026851375
gene-LOC111099437,23.9876305714286,21.911789
gene-LOC111099438,12.2881621428571,9.509854375
gene-LOC111099439,1.51591965714286,3.14993175
gene-LOC111099440,77.2581471428571,73.17512125
gene-LOC111099441,0.1415002,0.0347826
gene-LOC111099442,38.89935,43.753365
gene-LOC111099443,4.61745428571429,4.2223085
gene-LOC111099444,3.749717975,0.2756962
gene-LOC111099445,2.69144777142857,0.9816863
gene-LOC111099446,45.8201385714286,43.4624825
gene-LOC111099447,0.269990825714286,0.17326286375
gene-LOC111099448,0.323324927142857,0.2753068575
gene-LOC111099449,0.33469806,0.207554625
gene-LOC111099450,2.06941401428571,1.9127704375
gene-LOC111099451,0.647964171428571,0.673955571428571
gene-LOC111099452,0.538280484285714,1.05020146875
gene-LOC111099453,0.236694118571429,0.23069339
gene-LOC111099454,62.2687471428571,56.69251625
gene-LOC111099455,0.40123572,0.30201753375
gene-LOC111099456,0.374948645,0.42291597
gene-LOC111099457,40.8188671428571,35.22379625
gene-LOC111099458,65.4588014285714,68.020755
gene-LOC111099459,61.0522328571429,59.727955
gene-LOC111099460,62.2042628571429,62.84209375
gene-LOC111099461,44.7420242857143,39.9063725
gene-LOC111099462,0.964954901428571,0.3601775775
gene-LOC111099463,4.31113057142857,3.886440375
gene-LOC111099464,0.352436928571429,2.8415098125
gene-LOC111099465,21.2068794285714,1.633991625
gene-LOC111099466,8.67027864285714,8.75822325
gene-LOC111099467,7.05738428571429,3.196867
gene-LOC111099468,1.97483551428571,1.1440714375
gene-LOC111099469,0.635106271428571,0.5090234625
gene-LOC111099470,0,33.1515133333333
gene-LOC111099471,54.5880742857143,56.16181625
gene-LOC111099472,4.97037594285714,5.16996901428571
gene-LOC111099473,0.285629407142857,0.31685850375
gene-LOC111099474,31.5929678571429,29.5623725
gene-LOC111099475,4.15040897142857,4.9830767375
gene-LOC111099476,0.375379842857143,0.3075058875
gene-LOC111099477,0.710013571428571,0.9383877125
gene-LOC111099478,45.4711457142857,44.0334775
gene-LOC111099479,55.0972671428571,52.29004875
gene-LOC111099480,2.63439997142857,2.6723228625
gene-LOC111099481,62.9414057142857,61.25031875
gene-LOC111099482,5.09740288571429,3.597038025
gene-LOC111099483,57.9450157142857,58.04498875
gene-LOC111099484,62.4633357142857,58.53979875
gene-LOC111099485,0.3156738,3.9851202625
gene-LOC111099486,11.431381,10.37988125
gene-LOC111099487,3.79416275714286,2.7326346
gene-LOC111099488,3.31009114285714,2.6216213
gene-LOC111099489,0.955148485714286,0.755950475
gene-LOC111099490,0.416263671428571,0.449030375
gene-LOC111099491,0.372985387142857,0.160140521666667
gene-LOC111099492,7.94299647142857,0.44594795
gene-LOC111099493,1.39084195428571,0.27658691625
gene-LOC111099494,0.234721711428571,0.29043852375
gene-LOC111099495,1.3399648,1.4731677875
gene-LOC111099496,52.6872842857143,52.062845
gene-LOC111099497,0.343340025714286,0.20540287625
gene-LOC111099498,0.329465837142857,0.28679434
gene-LOC111099499,0.296027066666667,0.241029816666667
gene-LOC111099500,1.70860471428571,1.67516625
gene-LOC111099501,12.0883577714286,5.5699017875
gene-LOC111099502,37.7698942857143,39.13806
gene-LOC111099503,0.391264631428571,0.245260525
gene-LOC111099504,0.513424012857143,0.23624126
gene-LOC111099505,10.7678097642857,4.29992210125
gene-LOC111099506,0.232640842857143,0.271197375
gene-LOC111099507,0.0503980333333333,0.104166666666667
gene-LOC111099508,28.0931912857143,19.288851125
gene-LOC111099509,4.45074081428571,3.3200236875
gene-LOC111099510,1.47344457142857,1.553963875
gene-LOC111099511,46.0973585714286,44.83688125
gene-LOC111099512,3.16023495714286,4.1249878675
gene-LOC111099513,0.32638975,0.411432242857143
gene-LOC111099514,0.271429114285714,0.26585025
gene-LOC111099515,0.599045657142857,5.7245500625
gene-LOC111099516,3.12712628571429,0.351806428571429
gene-LOC111099517,66.2750028571429,62.13055625
gene-LOC111099518,0.380551542857143,0.2841362375
gene-LOC111099519,72.4888385714286,71.4372625
gene-LOC111099520,0.234661183333333,0.27629136
gene-LOC111099521,5.47163871428571,4.23497775
gene-LOC111099522,17.8978475714286,21.011016625
gene-LOC111099523,16.2048071428571,18.01335125
gene-LOC111099524,64.0150714285714,66.351945
gene-LOC111099525,0.241300371428571,0.3159582
gene-LOC111099526,0.486682085714286,0.78591025
gene-LOC111099527,0.259930947142857,0.28822333625
gene-LOC111099528,1.37305214285714,1.7943563
gene-LOC111099529,0.183982528571429,0.3856936375
gene-LOC111099530,0.501202491428571,0.8863750275
gene-LOC111099531,57.5776414285714,56.8027725
gene-LOC111099532,0.531763333333333,0.706489633333333
gene-LOC111099533,32.5568505571429,30.204006775
gene-LOC111099535,0.307861952857143,0.17738215625
gene-LOC111099536,0.178125942857143,0.2510134
gene-LOC111099537,0.190501654285714,0.21513816375
gene-LOC111099538,33.0270514285714,35.66983625
gene-LOC111099539,1.57934024285714,0.8371567125
gene-LOC111099540,1.70336157714286,0.7199725475
gene-LOC111099541,0.792916866666667,0.688347175
gene-LOC111099542,0.453251911428571,0.319209994285714
gene-LOC111099543,0.75476529,1.39827113375
gene-LOC111099544,60.2082171428571,65.40984375
gene-LOC111099545,1.60353941428571,1.6982487
gene-LOC111099546,7.29815342857143,8.012667125
gene-LOC111099547,0.315110385714286,0.2309182125
gene-LOC111099548,66.3015257142857,65.383465
gene-LOC111099549,3.0052846,1.5732564125
gene-LOC111099550,3.39565100857143,3.28449493125
gene-LOC111099551,0.326557434285714,0.1590205775
gene-LOC111099552,55.2571785714286,55.024735
gene-LOC111099553,1.64336386285714,0.38468750125
gene-LOC111099554,0.380003743333333,1.90630647166667
gene-LOC111099555,2.98912157285714,4.01846841625
gene-LOC111099556,20.7528308571429,23.542233375
gene-LOC111099557,6.86864571428571,7.149121125
gene-LOC111099558,9.50624975714286,8.6144836625
gene-LOC111099559,5.70993933333333,3.04099325
gene-LOC111099560,7.43192052857143,0.7061157625
gene-LOC111099561,2.25077827142857,0.669832383333333
gene-LOC111099562,0.115079357142857,1.328477225
gene-LOC111099563,3.06479915714286,1.5293858125
gene-LOC111099564,8.62652585714286,9.642591975
gene-LOC111099566,1.61950844285714,1.53183155
gene-LOC111099567,40.9273857142857,47.13734125
gene-LOC111099568,2.21119808333333,1.87479474285714
gene-LOC111099569,0.369632171428571,0.330006025
gene-LOC111099570,0.547016828571429,0.7475506375
gene-LOC111099571,60.6519428571429,60.7948375
gene-LOC111099572,1.26498425714286,3.1261274875
gene-LOC111099573,68.3006785714286,67.5634325
gene-LOC111099574,2.0994745,3.5500660875
gene-LOC111099575,7.0974464,10.4743921125
gene-LOC111099576,1.57173043142857,5.012033775
gene-LOC111099577,6.36331161428571,10.248137425
gene-LOC111099578,0.358748506666667,0.280359405714286
gene-LOC111099579,0.268757478571429,0.28758113
gene-LOC111099580,58.9379842857143,59.057785
gene-LOC111099581,0.517971885714286,0.175603857142857
gene-LOC111099582,32.1514807142857,31.7465945
gene-LOC111099583,0.871876771428571,1.9216110375
gene-LOC111099584,60.0066157142857,60.87176875
gene-LOC111099585,47.93623,46.147855
gene-LOC111099586,0.461554006666667,0.11133996625
gene-LOC111099587,45.2654971428571,33.56806125
gene-LOC111099588,3.15083718571429,7.9689762625
gene-LOC111099589,0.230326442857143,0.266901375
gene-LOC111099590,0.254834134285714,0.4588630025
gene-LOC111099591,2.0539764,1.604305775
gene-LOC111099592,1.63655025714286,1.1795452375
gene-LOC111099593,54.22817,56.50915375
gene-LOC111099594,37.7708957142857,36.983895
gene-LOC111099595,4.21802814285714,4.505544875
gene-LOC111099596,33.7949914285714,31.0454425
gene-LOC111099597,57.7913914285714,53.3860775
gene-LOC111099598,56.51994,54.75027875
gene-LOC111099599,0.4415954,0
gene-LOC111099600,0.334779988571429,0.41606991625
gene-LOC111099601,45.6370514285714,46.95933875
gene-LOC111099602,21.92941298,0.5545477
gene-LOC111099603,51.4351828571429,52.752245
gene-LOC111099604,71.0878328571429,69.46915625
gene-LOC111099605,0.271334528571429,0.19269585
gene-LOC111099606,0.212983377142857,0.369769567142857
gene-LOC111099607,1.69608562857143,2.523216575
gene-LOC111099608,1.00281551428571,1.1794974875
gene-LOC111099609,1.77542914285714,3.15518925
gene-LOC111099610,32.5405614285714,33.74918625
gene-LOC111099611,35.2430014285714,38.314065
gene-LOC111099612,64.0939728571429,63.18369875
gene-LOC111099613,44.54527,48.9551475
gene-LOC111099614,35.9000414285714,50.292035
gene-LOC111099615,8.3211901,6.28445125
gene-LOC111099616,NA,NA
gene-LOC111099617,58.9195085714286,53.8141025
gene-LOC111099618,0.384685943333333,0.113101016666667
gene-LOC111099619,7.42629404285714,3.34449741428571
gene-LOC111099620,0.815798611428571,0.30068934
gene-LOC111099621,0.614090492857143,0.43762089875
gene-LOC111099622,2.32747534285714,1.623980125
gene-LOC111099623,51.58659,54.62167125
gene-LOC111099624,0.309954542857143,0.2662793875
gene-LOC111099625,49.6679828571429,52.74708
gene-LOC111099626,59.6391414285714,60.77811
gene-LOC111099627,0.508117885714286,0.46517635
gene-LOC111099628,0.582296357142857,0.543559775
gene-LOC111099629,0.704188085714286,0.720980975
gene-LOC111099630,0.682557628571429,0.5504248
gene-LOC111099631,2.15640228571429,1.9211303
gene-LOC111099632,7.31087592857143,5.0454318375
gene-LOC111099633,46.0332528571429,43.32556375
gene-LOC111099634,0.34373635,0.24792042
gene-LOC111099635,7.4292041,6.7872241625
gene-LOC111099636,0.20755654,0.16499025
gene-LOC111099637,NA,6.666667
gene-LOC111099638,0.370109471428571,0.2164747875
gene-LOC111099639,3.00350095714286,3.846827975
gene-LOC111099640,1.67354977142857,0.512782528571429
gene-LOC111099641,0.283147467142857,0.193085948571429
gene-LOC111099642,0.451371428571429,0.2830277875
gene-LOC111099643,0.432346328571429,0.583158675
gene-LOC111099644,3.6191521,1.1346638
gene-LOC111099645,69.67907,64.58174125
gene-LOC111099646,32.2174857142857,33.11576
gene-LOC111099647,3.79108117142857,1.57760665
gene-LOC111099648,36.8297528571429,31.6312975
gene-LOC111099649,0.910876682857143,0.49534019875
gene-LOC111099650,0.292933121428571,0.25559276375
gene-LOC111099651,0.887053608571429,0.56835241
gene-LOC111099652,0.595269457142857,0.7599424125
gene-LOC111099653,4.06120251428571,7.838972275
gene-LOC111099654,0.539054185714286,0.3853525875
gene-LOC111099655,2.86900228571429,4.193829625
gene-LOC111099656,2.22060414857143,1.9450761175
gene-LOC111099657,25.1843242857143,22.5885775
gene-LOC111099658,22.4332205714286,21.801818
gene-LOC111099659,54.0321685714286,54.8293475
gene-LOC111099660,50.6186942857143,46.7322775
gene-LOC111099661,12.800245,3.500259875
gene-LOC111099662,0.2729808,0.385959
gene-LOC111099663,1.05002526285714,0.523530195
gene-LOC111099664,52.3779314285714,57.04420625
gene-LOC111099665,11.8000515714286,16.441577625
gene-LOC111099666,11.2809053285714,11.819752625
gene-LOC111099667,19.3526946833333,6.75812281666667
gene-LOC111099668,0.372625528571429,0.5114711125
gene-LOC111099669,0.234070514285714,0.31572105
gene-LOC111099670,42.60448,40.805775
gene-LOC111099671,0.269955172857143,0.24023601375
gene-LOC111099673,1.64847217142857,3.77142735714286
gene-LOC111099674,1.56684422333333,0.70662200625
gene-LOC111099675,1.02119846333333,0.44667454875
gene-LOC111099676,0.222104871428571,0.3637937875
gene-LOC111099677,0.982785271428571,0.9320098625
gene-LOC111099678,1.53650422857143,0.5062013625
gene-LOC111099679,0.789292,0.5912233875
gene-LOC111099680,0.497549594285714,0.57541908875
gene-LOC111099681,1.72600498571429,0.6660425
gene-LOC111099682,0.256113155714286,0.32485165375
gene-LOC111099683,0.155838385714286,1.32202972857143
gene-LOC111099684,1.59210645714286,2.6826418
gene-LOC111099685,0.565616171428571,0.85184905
gene-LOC111099686,0.778962166666667,0.429611033333333
gene-LOC111099687,3.90005728571429,3.0682045
gene-LOC111099688,63.6444942857143,64.6483875
gene-LOC111099689,12.8612754285714,10.337456375
gene-LOC111099690,63.5476857142857,66.08054
gene-LOC111099691,0.389356871428571,8.345319525
gene-LOC111099692,66.2997214285714,66.301665
gene-LOC111099693,72.3201971428571,73.2870975
gene-LOC111099694,5.92363596571429,1.81909315375
gene-LOC111099695,1.92851233666667,2.73447818333333
gene-LOC111099696,63.8835771428571,62.03648
gene-LOC111099697,0.7005376,0.28164315
gene-LOC111099698,1.53432142857143,1.35197156666667
gene-LOC111099699,0,0.22504745
gene-LOC111099700,35.82474,34.895745
gene-LOC111099701,0.930339485714286,1.091069225
gene-LOC111099702,27.4310294285714,29.0198950875
gene-LOC111099703,1.97645641428571,4.7513797125
gene-LOC111099704,19.4501016,22.307480725
gene-LOC111099705,8.15399928571428,7.843360125
gene-LOC111099706,0.172821955714286,0.18827415375
gene-LOC111099707,0.282634314285714,0.538694675
gene-LOC111099708,0.2207646,0.3425791
gene-LOC111099709,0.609529785714286,1.046228875
gene-LOC111099710,0.383061,NA
gene-LOC111099711,0.493562303333333,0.41842259125
gene-LOC111099712,0.129695947142857,0.24120067625
gene-LOC111099713,50.5395442857143,54.361495
gene-LOC111099714,3.66671272857143,5.42523434285714
gene-LOC111099715,2.83561428571429,2.094670375
gene-LOC111099716,3.41735094285714,1.83344145
gene-LOC111099717,0.827285357142857,0.6386010875
gene-LOC111099718,0.306179528571429,0.260528925
gene-LOC111099719,0,0.0868718666666667
gene-LOC111099720,0.294308414285714,0.4705256625
gene-LOC111099721,0.691513971428572,0.824260475
gene-LOC111099722,60.0054085714286,59.82388625
gene-LOC111099723,29.4154985714286,35.41621375
gene-LOC111099724,67.7110771428571,64.35318
gene-LOC111099725,0.195468022857143,0.19530036
gene-LOC111099726,10.6535201428571,8.905343375
gene-LOC111099727,8.52659511428571,6.6226899125
gene-LOC111099728,8.74343465333333,1.46303989125
gene-LOC111099729,63.85845,62.74337
gene-LOC111099730,NA,NA
gene-LOC111099731,55.7968785714286,52.0811425
gene-LOC111099732,1.92360314285714,2.2489463625
gene-LOC111099733,2.47925984285714,2.7496634125
gene-LOC111099734,25.6540371428571,27.7909275
gene-LOC111099735,18.0145028571429,19.614095
gene-LOC111099736,53.8747971428571,52.57261125
gene-LOC111099737,42.4897271428571,41.6487025
gene-LOC111099738,0.325669314285714,0.28926845
gene-LOC111099739,0.96705232,0.577715515
gene-LOC111099740,0.3374587,0.24009049125
gene-LOC111099741,66.9312742857143,65.27178
gene-LOC111099742,0.392727115714286,0.19172927875
gene-LOC111099743,0.69340827,0.307765845
gene-LOC111099744,0.421556348571429,0.30294847
gene-LOC111099745,3.82125341428571,0.2870421625
gene-LOC111099746,67.4767971428571,65.14434375
gene-LOC111099747,3.09093637142857,1.8004249
gene-LOC111099748,59.11672,54.89331125
gene-LOC111099749,0.304705842857143,0.2586132125
gene-LOC111099750,4.42088328571429,3.259942625
gene-LOC111099751,0.144902021428571,0.348184165
gene-LOC111099752,1.49630391428571,2.3026552
gene-LOC111099753,26.5913001428571,18.802274375
gene-LOC111099754,63.4082885714286,64.00887125
gene-LOC111099755,0.264933271428571,0.2449418625
gene-LOC111099756,4.52446371428571,4.57426125
gene-LOC111099757,17.6253871428571,18.39800375
gene-LOC111099758,6.99920814,2.96872936
gene-LOC111099759,11.5905535714286,11.4174551375
gene-LOC111099760,8.6299805,15.3665814285714
gene-LOC111099761,38.4454948571429,30.832016
gene-LOC111099762,0.18594468,0.624865883333333
gene-LOC111099763,42.3855471428571,42.48864625
gene-LOC111099764,17.2688623333333,7.099255
gene-LOC111099765,0.741403083333333,0.816813685714286
gene-LOC111099766,30.2458042857143,28.2881675
gene-LOC111099767,26.1592725714286,23.07091575
gene-LOC111099768,0.408816395,0.49484379
gene-LOC111099769,0.800200814285714,0.616816325
gene-LOC111099770,0.513677471428571,0.6307998
gene-LOC111099771,0.559562685714286,0.5549559875
gene-LOC111099772,54.1126157142857,51.83847
gene-LOC111099773,1.40516458571429,1.299208425
gene-LOC111099774,45.5263514285714,47.6571125
gene-LOC111099775,0.592773942857143,0.60858015
gene-LOC111099776,46.0392042857143,42.5317775
gene-LOC111099777,62.4530671428571,58.66545125
gene-LOC111099779,42.9387414285714,43.338285
gene-LOC111099780,0.6637516,2.7243783125
gene-LOC111099781,52.3818357142857,46.1019975
